chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,omp_proc_bind,permutation,hostname,compute_time,compute_times,Timestamps,Feasibility,energy
32,4,4,4,2,0,1,0,"(1, 0, 3, 4, 2)",hpclab62.idi.ntnu.no,1014.1022075,"[1092.083563, 1014.117786, 1014.105115, 1014.0993, 1013.995359, 1013.974369, 1014.384099, 1014.08773, 1014.067158, 1014.242918]",1702617832557.0,1.0,23.38903989999817
2,1,4,4,0,1,0,0,"(4, 0, 1, 3, 2)",hpclab62.idi.ntnu.no,233.852646,"[255.435896, 233.822421, 233.836362, 233.844723, 233.851401, 233.864482, 233.890272, 233.862441, 233.853891, 233.824213]",1702617845173.0,1.0,7.193850999999268
64,8,1,12,2,1,0,0,"(0, 1, 3, 4, 2)",hpclab62.idi.ntnu.no,113.0606495,"[122.216849, 114.316267, 113.750727, 112.72038, 113.103909, 113.840818, 113.200209, 113.791788, 113.489057, 113.20383]",1702617851671.0,1.0,5.2998204000025
64,4,4,14,0,0,1,0,"(4, 1, 0, 3, 2)",hpclab62.idi.ntnu.no,248.4067955,"[262.765151, 248.35887, 248.25554, 248.123552, 248.26124, 248.61774, 248.487271, 248.067712, 248.792669, 247.945092]",1702617864974.0,1.0,8.908488599998964
16,1,2,6,0,0,1,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,261.75801249999995,"[290.128573, 261.854311, 261.756672, 261.868823, 261.923911, 261.759353, 261.649813, 261.665632, 261.563104, 261.636112]",1702617878977.0,1.0,7.463118000000395
64,1,4,8,1,0,0,0,"(0, 1, 3, 4, 2)",hpclab62.idi.ntnu.no,95.3234515,"[105.683144, 95.168769, 95.097347, 95.177357, 95.158407, 95.393836, 95.298027, 95.198937, 95.158529, 95.353147]",1702617884532.0,1.0,4.135111900000629
8,2,16,4,2,1,1,0,"(0, 1, 2, 3, 4)",hpclab62.idi.ntnu.no,222.7413495,"[313.722332, 223.910402, 223.715853, 226.186098, 222.377115, 222.002747, 220.67804, 220.057221, 223.105584, 221.975757]",1702617897078.0,1.0,5.649492900000041
8,2,1,8,2,0,1,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,125.816007,"[143.171583, 125.896622, 126.001992, 125.901941, 125.892152, 125.842282, 125.903021, 125.831101, 125.974521, 125.797071]",1702617904268.0,1.0,4.698252499999944
32,4,1,10,2,0,1,0,"(0, 1, 3, 2, 4)",hpclab62.idi.ntnu.no,115.3415235,"[127.511169, 115.305654, 115.315134, 115.526874, 115.310394, 115.284634, 115.305805, 115.263974, 115.899163, 115.408045]",1702617910922.0,1.0,4.705395000000135
64,4,4,4,0,0,0,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,246.1644625,"[267.130686, 246.082739, 246.125879, 245.9388, 246.025679, 246.087568, 245.950042, 246.113429, 246.083259, 246.054559]",1702617783875.0,1.0,7.957256099999722
16,4,16,2,2,0,0,0,"(1, 0, 4, 3, 2)",hpclab63.idi.ntnu.no,373.2571175,"[417.6468, 372.652583, 373.081791, 373.223187, 372.947262, 373.419885, 374.074138, 373.291048, 373.203488, 374.031191]",1702617803573.0,1.0,10.08473999999951
32,1,64,14,1,1,1,0,"(1, 4, 0, 3, 2)",hpclab63.idi.ntnu.no,165.133666,"[179.248616, 164.981702, 164.826514, 165.432578, 165.162141, 166.261008, 164.987412, 165.382828, 165.527776, 164.704265]",1702617812692.0,1.0,6.401463199999853
32,4,64,8,2,0,0,0,"(4, 0, 1, 3, 2)",hpclab63.idi.ntnu.no,181.946465,"[194.651076, 181.749976, 181.958985, 182.007006, 181.957964, 181.780248, 181.934966, 181.968454, 181.892667, 181.678047]",1702617822645.0,1.0,6.798458299999766
4,1,8,14,0,1,1,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,73.0387905,"[86.961243, 72.738179, 72.922455, 73.311052, 72.924487, 73.415892, 74.270842, 74.812176, 72.61295, 72.545231]",1702617827160.0,1.0,2.858816699999443
32,2,16,14,1,0,1,0,"(0, 1, 3, 2, 4)",hpclab63.idi.ntnu.no,95.208976,"[103.57396, 95.051853, 94.890964, 93.980394, 95.45331, 94.039753, 95.011374, 95.24261, 95.27506, 94.950774]",1702617832709.0,1.0,4.222869899999568
64,4,4,6,0,1,0,0,"(1, 4, 0, 3, 2)",hpclab63.idi.ntnu.no,219.027097,"[233.300478, 219.617452, 220.692899, 219.210254, 219.547192, 219.658709, 219.113287, 219.54008, 219.266555, 218.64717]",1702617844522.0,1.0,7.711808400000154
32,1,64,2,0,0,0,0,"(1, 0, 3, 2, 4)",hpclab63.idi.ntnu.no,412.268098,"[450.467087, 412.204799, 412.154378, 412.13833, 412.139078, 412.122429, 412.261069, 412.323237, 412.573136, 412.316917]",1702617866063.0,1.0,10.854499900000155
64,1,8,8,2,1,0,0,"(0, 1, 4, 3, 2)",hpclab63.idi.ntnu.no,112.597678,"[125.652945, 112.405581, 112.899567, 112.57276, 112.698968, 112.579108, 112.616248, 112.483211, 112.423681, 112.634329]",1702617872512.0,1.0,4.603703300000416
8,4,1,10,2,1,0,0,"(1, 4, 0, 3, 2)",hpclab63.idi.ntnu.no,217.551002,"[233.073941, 217.02498, 217.819789, 218.347605, 216.957111, 217.376624, 216.446525, 216.446085, 218.335396, 217.72538]",1702617884274.0,1.0,7.902728699999716
64,1,64,2,0,0,0,0,"(1, 0, 4, 3, 2)",hpclab19.idi.ntnu.no,422.789774,"[465.863464, 422.596244, 422.710254, 422.688063, 422.882964, 422.643674, 422.673044, 422.608693, 422.542124, 422.802314]",1702617933050.0,1.0,11.40636360000135
4,1,1,16,1,1,1,0,"(1, 0, 3, 4, 2)",hpclab19.idi.ntnu.no,110.157654,"[121.858808, 110.346019, 110.150429, 110.164879, 110.337111, 110.096049, 110.032319, 110.228279, 110.005249, 110.01554]",1702617939360.0,1.0,4.891702699999587
16,8,2,6,1,0,0,0,"(1, 4, 0, 3, 2)",hpclab19.idi.ntnu.no,350.0896265,"[365.820622, 350.898202, 352.682764, 350.444271, 351.060372, 350.408111, 350.373532, 350.454832, 350.623591, 350.394283]",1702617957760.0,1.0,12.072304900000017
64,2,4,10,0,0,1,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,146.33438999999998,"[160.002446, 145.727354, 146.178364, 145.985074, 146.259387, 146.229415, 146.165315, 145.832124, 146.035997, 146.791235]",1702617966096.0,1.0,4.993003400000452
16,2,32,12,0,1,0,0,"(1, 0, 4, 3, 2)",hpclab19.idi.ntnu.no,142.908268,"[156.979753, 143.106883, 142.880412, 142.954523, 143.235123, 142.926762, 142.733743, 142.694422, 142.815872, 142.997823]",1702617974109.0,1.0,5.865608400000201
8,4,2,4,0,0,1,0,"(0, 1, 4, 3, 2)",hpclab19.idi.ntnu.no,580.272572,"[667.271249, 580.375787, 582.898469, 580.741887, 580.318367, 579.817597, 580.663577, 580.952558, 580.728137, 580.301737]",1702618004372.0,1.0,14.105451600001834
4,1,4,10,2,1,0,0,"(0, 1, 3, 2, 4)",hpclab19.idi.ntnu.no,95.327058,"[102.956953, 96.421219, 95.222948, 94.966498, 94.983498, 94.83228, 95.066418, 95.283578, 95.010368, 94.649478]",1702618009923.0,1.0,4.319992899998761
16,1,4,10,2,0,1,0,"(0, 1, 2, 3, 4)",hpclab19.idi.ntnu.no,77.08328,"[92.311546, 76.970005, 77.062505, 77.169775, 76.886456, 76.946605, 76.968935, 76.707094, 76.955505, 77.038205]",1702618014646.0,1.0,3.015685699999449
32,1,16,12,0,0,0,0,"(4, 0, 1, 3, 2)",hpclab19.idi.ntnu.no,126.1923665,"[139.622971, 126.13479, 125.96017, 125.978881, 125.71473, 125.687331, 125.88876, 126.19514, 126.130431, 125.93645]",1702618021838.0,1.0,5.342236100001173
2,1,16,8,1,0,0,0,"(0, 1, 3, 2, 4)",hpclab19.idi.ntnu.no,96.524304,"[105.820105, 96.434991, 96.582779, 96.423299, 96.380479, 96.567659, 96.480949, 96.69719, 96.438599, 96.640389]",1702618027461.0,1.0,4.256565299999783
64,1,64,2,2,1,1,0,"(1, 0, 3, 2, 4)",hpclab61.idi.ntnu.no,798.190818,"[871.917407, 798.088058, 798.186027, 798.079187, 798.037687, 798.096287, 798.352457, 798.056407, 798.130807, 798.261876]",1702617951946.0,1.0,20.729462099999363
16,8,2,4,2,0,1,0,"(0, 1, 3, 2, 4)",hpclab61.idi.ntnu.no,814.678641,"[888.828347, 814.748296, 814.290236, 814.590245, 814.514385, 814.715056, 814.497886, 814.578557, 814.895036, 814.766446]",1702617993935.0,1.0,20.45018429999982
32,4,2,14,1,1,0,0,"(0, 1, 3, 2, 4)",hpclab61.idi.ntnu.no,85.282077,"[92.314489, 85.380087, 85.250977, 85.272596, 85.247786, 85.079206, 85.178317, 85.192187, 85.159116, 85.213528]",1702617999039.0,1.0,4.20453420000049
4,2,2,16,2,1,1,0,"(0, 1, 3, 4, 2)",hpclab61.idi.ntnu.no,100.903286,"[105.908978, 101.219896, 100.274224, 99.968476, 100.487954, 101.316705, 100.540845, 100.655904, 100.291756, 100.180424]",1702618004892.0,1.0,4.909664300000441
4,1,16,2,2,1,1,0,"(0, 1, 2, 3, 4)",hpclab61.idi.ntnu.no,267.178276,"[353.964082, 267.557906, 267.190948, 266.715426, 266.959896, 267.835126, 267.618756, 266.680526, 267.613896, 266.896176]",1702618019471.0,1.0,7.191943800000445
64,8,2,16,0,0,0,0,"(0, 1, 2, 3, 4)",hpclab61.idi.ntnu.no,72.701975,"[87.501248, 72.47431, 72.390759, 72.609481, 72.43669, 72.384979, 72.527279, 72.416999, 72.433009, 72.292469]",1702618024233.0,1.0,3.695967999999266
32,2,2,16,1,1,0,0,"(0, 1, 3, 2, 4)",hpclab61.idi.ntnu.no,80.527364,"[86.686757, 80.833925, 80.769245, 80.630394, 80.508823, 80.333225, 80.407433, 80.445563, 80.220014, 80.239994]",1702618029050.0,1.0,4.095209100000647
2,1,2,2,1,1,0,0,"(1, 0, 3, 4, 2)",hpclab61.idi.ntnu.no,383.276414,"[419.829339, 383.206679, 383.19785, 383.27505, 383.240379, 383.23371, 383.09598, 383.250599, 383.234259, 383.277111]",1702618049129.0,1.0,10.827507000000333
4,1,4,16,0,1,0,0,"(0, 4, 1, 3, 2)",hpclab61.idi.ntnu.no,94.890087,"[108.871879, 94.747922, 94.730804, 94.775192, 95.011942, 94.581932, 94.897002, 94.823022, 94.469812, 94.791292]",1702618054702.0,1.0,4.478647099999944
64,2,32,12,2,1,0,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,149.69941699999998,"[158.197966, 147.27313, 148.924751, 148.424491, 150.172882, 150.213451, 149.380031, 151.115273, 146.27531, 151.525812]",1702618063038.0,1.0,6.175830999999744
2,1,16,2,0,0,1,0,"(1, 0, 2, 3, 4)",hpclab62.idi.ntnu.no,299.4739525,"[386.469547, 302.691945, 300.805319, 301.591727, 298.333475, 298.993933, 301.465148, 302.608056, 300.578989, 298.222694]",1702617927182.0,1.0,7.406060699999216
8,1,4,12,0,1,1,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,145.8224975,"[165.449128, 151.459068, 146.189367, 145.418001, 145.455628, 134.300014, 153.434902, 133.629284, 150.424209, 134.114456]",1702617935211.0,1.0,5.340122999998857
32,1,64,10,2,0,1,0,"(0, 1, 3, 4, 2)",hpclab62.idi.ntnu.no,116.9750105,"[129.931463, 116.932641, 116.949891, 116.906091, 116.962661, 116.973141, 117.57259, 116.836281, 116.903701, 116.851219]",1702617941854.0,1.0,4.71177580000076
64,4,16,2,2,0,0,0,"(1, 0, 2, 3, 4)",hpclab62.idi.ntnu.no,263.775443,"[308.950231, 264.311296, 264.053337, 263.55046, 263.670347, 263.693508, 263.624798, 264.525767, 264.137288, 264.189857]",1702617956184.0,1.0,7.380492999999842
32,1,2,8,2,1,0,0,"(4, 0, 1, 3, 2)",hpclab62.idi.ntnu.no,125.0733735,"[138.488175, 125.141934, 124.936234, 125.058204, 124.954313, 124.928864, 124.940875, 124.995265, 125.117534, 125.079994]",1702617963292.0,1.0,5.210408600000664
32,8,16,10,1,1,0,0,"(0, 1, 2, 3, 4)",hpclab62.idi.ntnu.no,74.32619650000001,"[88.474651, 73.888473, 73.730422, 74.720031, 73.633633, 73.785963, 74.460452, 74.339352, 73.617503, 73.909673]",1702617968130.0,1.0,3.415388899997197
64,4,8,16,2,0,1,0,"(0, 1, 2, 3, 4)",hpclab62.idi.ntnu.no,89.042074,"[103.886159, 90.090409, 89.192999, 88.680092, 88.969739, 89.85602, 88.61658, 89.45946, 88.988761, 89.10405]",1702617973574.0,1.0,3.6128242999991924
64,2,2,6,0,1,1,0,"(1, 0, 3, 2, 4)",hpclab62.idi.ntnu.no,306.88058049999995,"[335.183057, 306.914236, 306.808025, 307.159095, 306.878647, 306.783307, 306.872066, 307.534685, 306.788416, 306.790326]",1702617989849.0,1.0,8.993550400000094
32,2,1,16,0,0,1,0,"(0, 1, 3, 2, 4)",hpclab62.idi.ntnu.no,98.3545305,"[106.485064, 98.46193, 98.622161, 98.63039, 98.59734, 98.424731, 97.435972, 97.819242, 97.733102, 97.793362]",1702617995584.0,1.0,4.3709241000011385
32,2,8,12,0,1,0,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,197.664353,"[211.975968, 198.400828, 198.569216, 198.492797, 198.569027, 197.934388, 196.94376, 196.79859, 198.106169, 196.96211]",1702618006362.0,1.0,7.304602599998179
64,8,2,2,2,0,0,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,533.436044,"[569.574194, 533.499209, 533.471078, 533.580968, 533.526187, 533.635877, 533.446939, 533.678075, 533.44193, 533.684535]",1702617938546.0,1.0,13.399987399999736
32,8,2,14,2,0,1,0,"(4, 1, 0, 3, 2)",hpclab63.idi.ntnu.no,317.703577,"[331.303448, 317.562323, 317.677312, 317.89808, 317.742302, 318.015679, 317.620005, 317.671663, 317.680683, 317.562944]",1702617955316.0,1.0,11.359815800000069
2,1,8,2,2,0,1,0,"(0, 1, 3, 2, 4)",hpclab63.idi.ntnu.no,750.1690595,"[822.868602, 748.243035, 749.66843, 750.241934, 749.317084, 749.6084, 749.590881, 748.72564, 748.873648, 747.136007]",1702617993895.0,1.0,16.8863186999999
64,2,8,2,2,0,1,0,"(0, 4, 1, 3, 2)",hpclab63.idi.ntnu.no,573.3029895,"[659.799175, 572.640322, 573.369166, 573.230925, 572.795591, 573.203145, 573.154956, 573.366234, 573.253275, 572.79291]",1702618023792.0,1.0,13.400216500000534
16,4,8,6,1,1,1,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,171.509037,"[199.526578, 171.565156, 171.476137, 171.363628, 171.605116, 171.544966, 171.346989, 171.502606, 171.475837, 171.491327]",1702618033396.0,1.0,5.3012213000005435
32,1,4,6,0,0,1,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,248.9969575,"[274.313734, 248.717076, 249.178341, 249.145051, 249.335779, 249.034003, 249.068472, 249.041843, 249.185961, 249.054312]",1702618046708.0,1.0,7.107901199999833
64,2,8,16,2,1,1,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,99.73014,"[105.843465, 99.56363, 99.577332, 99.880928, 98.295056, 98.961738, 99.277013, 99.936008, 99.081577, 100.090956]",1702618052496.0,1.0,4.638352899999154
4,2,1,6,2,0,0,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,116.382398,"[130.379803, 116.391664, 116.373132, 116.404033, 116.231194, 116.484612, 116.70905, 116.281693, 116.113337, 116.122595]",1702618059308.0,1.0,3.9269774999993388
64,2,4,16,1,1,0,0,"(0, 1, 4, 3, 2)",hpclab63.idi.ntnu.no,80.1073935,"[94.865702, 79.90467, 79.812841, 80.280746, 79.502135, 80.634812, 79.859161, 80.726992, 79.873131, 79.94906]",1702618064169.0,1.0,3.7471849000001383
32,1,16,4,2,0,1,0,"(1, 0, 3, 4, 2)",hpclab63.idi.ntnu.no,790.554675,"[867.542995, 790.608585, 790.545274, 790.573126, 790.561495, 790.453117, 790.393198, 790.446145, 790.721375, 790.456716]",1702618104794.0,1.0,18.418275199998607
16,8,2,2,2,1,0,0,"(4, 1, 0, 3, 2)",hpclab19.idi.ntnu.no,602.411196,"[645.939953, 602.387457, 602.450055, 602.434935, 601.483615, 601.463834, 602.151586, 601.589434, 604.514727, 603.098485]",1702618135969.0,1.0,16.79737660000028
4,1,16,4,2,1,1,0,"(0, 1, 3, 4, 2)",hpclab19.idi.ntnu.no,735.2227614999999,"[810.245437, 735.385421, 735.204552, 735.120672, 735.214742, 735.328061, 735.246302, 735.247622, 735.133322, 735.260272]",1702618173841.0,1.0,17.189019100000586
64,4,16,2,2,0,0,0,"(1, 0, 3, 4, 2)",hpclab19.idi.ntnu.no,513.4871479999999,"[553.922693, 513.498408, 513.590777, 513.652378, 513.691179, 513.665208, 513.458488, 513.406737, 513.511828, 513.716198]",1702618200514.0,1.0,13.780157500000495
2,1,64,6,2,1,0,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,108.3318705,"[124.032878, 108.449285, 108.906477, 108.238754, 108.953046, 108.286384, 109.087976, 109.195475, 108.820625, 108.807005]",1702618206807.0,1.0,3.8542165000006205
8,4,2,14,0,1,0,0,"(0, 1, 3, 4, 2)",hpclab19.idi.ntnu.no,98.5837515,"[110.255545, 98.508016, 98.412476, 98.525085, 98.484095, 98.617787, 98.746987, 98.593305, 98.383146, 98.422527]",1702618212558.0,1.0,4.646646999999211
64,8,8,16,1,0,0,0,"(0, 1, 4, 3, 2)",hpclab19.idi.ntnu.no,108.383784,"[120.127214, 107.122053, 107.691463, 108.486054, 109.396794, 108.430796, 108.036754, 108.337014, 107.804413, 107.460254]",1702618218827.0,1.0,5.148014200000034
4,2,16,8,0,1,0,0,"(4, 1, 0, 3, 2)",hpclab19.idi.ntnu.no,137.81319000000002,"[151.567032, 138.113741, 138.125762, 138.832101, 138.982301, 137.89062, 138.10035, 137.45638, 137.56867, 137.637701]",1702618226610.0,1.0,5.489097600002424
8,4,8,14,2,0,0,0,"(0, 1, 2, 3, 4)",hpclab19.idi.ntnu.no,90.411478,"[105.118481, 90.139479, 90.167569, 90.650669, 90.348048, 90.587399, 89.681178, 90.750389, 90.056808, 90.474908]",1702618232105.0,1.0,3.6487890999997035
16,2,4,12,0,0,0,0,"(0, 1, 3, 4, 2)",hpclab19.idi.ntnu.no,109.666706,"[118.627634, 110.195255, 109.850506, 109.366495, 109.640117, 108.972025, 109.885226, 109.834747, 109.345206, 111.523636]",1702618238400.0,1.0,4.953763299999991
8,1,16,8,2,1,1,0,"(0, 1, 3, 4, 2)",hpclab19.idi.ntnu.no,148.95927899999998,"[164.937074, 148.90545, 149.03195, 149.407671, 149.18612, 148.92437, 148.933331, 148.852368, 148.779501, 148.938178]",1702618246661.0,1.0,5.374706799999695
64,2,2,8,1,0,0,0,"(4, 1, 0, 3, 2)",hpclab61.idi.ntnu.no,195.5490865,"[209.306605, 195.576285, 195.489817, 195.552837, 195.586226, 195.515757, 195.492485, 195.512857, 195.543496, 195.529117]",1702618115450.0,1.0,7.5007185000016765
32,8,16,10,0,0,0,0,"(0, 1, 3, 4, 2)",hpclab61.idi.ntnu.no,157.6599655,"[171.519364, 151.650063, 157.556686, 158.817597, 157.234666, 157.085266, 157.363166, 157.171625, 157.050507, 160.492808]",1702618124118.0,1.0,6.678754700000718
32,1,4,8,1,0,0,0,"(1, 4, 0, 3, 2)",hpclab61.idi.ntnu.no,177.2451365,"[192.372065, 178.263067, 177.712777, 177.577886, 177.333596, 177.236116, 177.253297, 177.318816, 177.231437, 177.234208]",1702618133824.0,1.0,7.153194400000212
32,4,64,4,1,0,1,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,631.9503795,"[721.013083, 633.107485, 633.795945, 633.020744, 631.809494, 632.836054, 632.935244, 634.020455, 635.972946, 633.684974]",1702618166674.0,1.0,16.92801570000156
4,2,8,16,2,0,1,0,"(1, 0, 3, 2, 4)",hpclab61.idi.ntnu.no,122.8392415,"[135.909073, 123.333288, 121.849437, 122.953736, 122.038016, 123.007847, 121.677837, 122.939986, 121.614616, 121.931767]",1702618173637.0,1.0,5.5175187999993796
16,2,8,12,0,1,1,0,"(1, 0, 3, 2, 4)",hpclab61.idi.ntnu.no,169.5929125,"[187.114253, 169.280042, 169.822763, 169.211602, 169.517742, 169.690404, 169.420422, 169.191432, 169.187212, 169.514481]",1702618182962.0,1.0,6.886408300000039
16,4,64,4,1,1,1,0,"(0, 4, 1, 3, 2)",hpclab61.idi.ntnu.no,594.3006674999999,"[681.672569, 594.326032, 594.809344, 594.111803, 594.654853, 594.180993, 593.639161, 594.016383, 593.760203, 593.812781]",1702618213923.0,1.0,15.463819800000056
16,4,8,14,0,1,0,0,"(1, 0, 3, 2, 4)",hpclab61.idi.ntnu.no,130.81069100000002,"[148.557931, 130.951592, 130.492041, 132.184142, 131.343843, 130.265701, 130.430811, 129.54977, 130.66979, 132.750753]",1702618221346.0,1.0,5.895775100000901
32,4,8,10,2,0,1,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,185.157405,"[198.687668, 185.39506, 185.13941, 185.297771, 185.035191, 184.979051, 185.15009, 185.32621, 185.16472, 185.127372]",1702618231465.0,1.0,7.2552310999984915
4,2,8,16,0,1,1,0,"(0, 1, 3, 4, 2)",hpclab61.idi.ntnu.no,102.896006,"[110.457671, 103.157546, 102.809746, 102.757887, 102.751835, 102.616296, 102.516955, 102.792347, 102.700896, 102.739235]",1702618237419.0,1.0,4.950163700000121
32,2,2,10,1,1,0,0,"(1, 0, 3, 4, 2)",hpclab62.idi.ntnu.no,160.233782,"[180.172465, 159.768509, 159.76394, 160.319709, 159.918728, 159.91951, 160.266407, 160.012949, 159.786808, 160.12832]",1702618113701.0,1.0,6.431179900000279
2,1,16,14,1,0,0,0,"(0, 1, 3, 4, 2)",hpclab62.idi.ntnu.no,83.6137965,"[91.974894, 83.636141, 83.752523, 83.619171, 83.493022, 83.686222, 83.608422, 83.564432, 83.498172, 83.587462]",1702618118667.0,1.0,3.987049599999591
64,4,4,14,2,1,0,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,106.913688,"[120.423535, 106.152653, 106.693962, 106.912593, 107.125902, 107.5273, 106.799423, 106.660313, 107.13784, 106.432923]",1702618124888.0,1.0,4.901923900000838
16,2,1,2,2,0,1,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,564.8225465,"[652.733218, 564.774237, 564.579087, 567.90855, 565.200226, 564.987126, 564.949177, 565.086466, 564.814466, 566.693563]",1702618154384.0,1.0,13.563419099999738
4,2,16,4,2,0,1,0,"(4, 1, 0, 3, 2)",hpclab62.idi.ntnu.no,622.5382635,"[710.291827, 622.266903, 622.395054, 622.458284, 624.790029, 622.288004, 624.14066, 622.676304, 622.712653, 622.621223]",1702618186753.0,1.0,15.075028899999598
32,2,32,10,2,1,0,0,"(0, 1, 3, 2, 4)",hpclab62.idi.ntnu.no,103.908634,"[114.562867, 103.861709, 103.732829, 103.61107, 103.947087, 104.127458, 103.411558, 103.77536, 102.72323, 104.360419]",1702618192773.0,1.0,4.479083500001434
32,2,32,6,0,1,0,0,"(4, 0, 1, 3, 2)",hpclab62.idi.ntnu.no,123.4765815,"[155.02786, 123.727246, 123.563816, 123.910247, 123.641498, 123.823206, 123.540738, 123.598456, 123.395576, 124.002065]",1702618199845.0,1.0,4.830795600000419
32,4,16,16,1,0,0,0,"(0, 1, 4, 3, 2)",hpclab62.idi.ntnu.no,83.7381065,"[98.360521, 83.795012, 84.028081, 83.659692, 83.605521, 83.576471, 82.978813, 83.924811, 84.49996, 83.881092]",1702618204918.0,1.0,3.998644400000194
16,2,4,10,0,1,0,0,"(0, 1, 3, 4, 2)",hpclab62.idi.ntnu.no,129.8471485,"[141.387519, 131.256201, 131.028371, 131.55156, 130.69096, 130.763111, 129.664274, 131.268949, 130.722612, 129.989513]",1702618212208.0,1.0,5.343499700001848
2,1,1,8,2,0,1,0,"(1, 0, 3, 2, 4)",hpclab62.idi.ntnu.no,157.664584,"[172.400552, 157.456805, 157.612944, 157.392035, 157.872063, 157.501605, 157.415975, 157.407154, 158.050403, 158.180224]",1702618220909.0,1.0,5.625366799999756
16,2,8,2,2,0,1,0,"(1, 0, 3, 4, 2)",hpclab63.idi.ntnu.no,954.4184225,"[1032.932863, 954.362798, 954.304459, 954.083612, 954.462308, 954.247579, 954.436997, 954.19937, 954.364848, 954.25423]",1702618153665.0,1.0,21.8124845000013
32,4,2,8,1,0,1,0,"(0, 1, 3, 2, 4)",hpclab63.idi.ntnu.no,160.654855,"[176.64375, 160.421958, 160.612746, 160.565087, 160.660466, 160.620266, 160.580336, 160.517147, 160.489657, 160.510807]",1702618162597.0,1.0,5.520631299999513
4,1,16,14,1,0,1,0,"(0, 4, 1, 3, 2)",hpclab63.idi.ntnu.no,101.962671,"[115.237464, 101.91034, 101.877082, 101.951759, 101.960351, 101.649954, 101.792552, 101.929332, 102.293936, 101.886832]",1702618168524.0,1.0,4.326182999998127
16,4,2,14,2,1,0,0,"(1, 0, 4, 3, 2)",hpclab63.idi.ntnu.no,129.5941725,"[143.826021, 129.656415, 129.786925, 129.602017, 129.570357, 129.628946, 129.704534, 129.724275, 129.597177, 129.532858]",1702618175887.0,1.0,5.429888799999754
16,1,8,12,2,0,1,0,"(4, 0, 1, 3, 2)",hpclab63.idi.ntnu.no,122.196548,"[134.395594, 122.633095, 122.548114, 120.066121, 121.729874, 122.574993, 121.807772, 121.682843, 121.553246, 122.202557]",1702618182821.0,1.0,5.136347800001386
4,1,1,12,1,0,1,0,"(0, 1, 3, 2, 4)",hpclab63.idi.ntnu.no,96.0291105,"[105.090355, 96.167283, 95.967516, 96.314302, 96.092094, 95.991447, 96.183963, 95.949695, 95.992647, 96.106364]",1702618188451.0,1.0,4.225611200001003
32,1,32,6,2,0,0,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,128.48112350000002,"[140.265469, 128.394801, 128.486429, 128.472479, 128.3183, 128.4286, 128.49866, 128.557937, 128.42559, 128.41788]",1702618195669.0,1.0,4.8542749000014735
32,4,16,12,1,1,0,0,"(0, 1, 3, 2, 4)",hpclab63.idi.ntnu.no,91.800932,"[99.712676, 91.389506, 90.715563, 91.95245, 91.583334, 91.650444, 91.617534, 90.816883, 92.339546, 91.97155]",1702618201120.0,1.0,4.210596300001635
