chunk_size_i,chunk_size_fpos,chunk_size_k,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,omp_proc_bind,permutation,hostname,compute_time,compute_times,Timestamps,Feasibility,energy
16,32,8,4,2,0,0,0,0,"(1, 0, 4, 3, 2)",hpclab63.idi.ntnu.no,54.351489,"[1180.524009, 1196.133347, 1195.644094, 1195.753382, 1195.397836, 40.534669, 54.382828, 53.977562, 54.149431, 53.894514, 40.3876, 54.485416, 53.823345, 54.276489, 54.015962, 40.651198, 54.480737, 54.351489, 54.16553, 54.403598, 1132.198274, 1146.604857, 1145.970095, 1146.41687, 1146.17075]",1704668580265,True,1.3295520000001488
4,16,256,8,8,0,0,0,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,1146.17075,"[1132.198274, 1146.604857, 1145.970095, 1146.41687, 1146.17075, 1132.198274, 1146.604857, 1145.970095, 1146.41687, 1146.17075, 1132.198274, 1146.604857, 1145.970095, 1146.41687, 1146.17075, 1132.198274, 1146.604857, 1145.970095, 1146.41687, 1146.17075, 1132.198274, 1146.604857, 1145.970095, 1146.41687, 1146.17075]",1704668590470,False,24.563076000000365
32,64,16,16,16,0,0,0,0,"(4, 1, 3, 0, 2)",hpclab63.idi.ntnu.no,82.581992,"[16.016265, 30.480178, 30.129853, 30.083503, 30.045012, 68.792382, 82.967297, 82.581992, 82.581061, 82.59722, 68.792822, 82.950317, 82.620081, 82.611242, 82.639601, 68.798912, 82.949858, 82.598621, 82.582831, 82.548322, 15.995625, 30.495868, 30.127482, 30.105883, 30.118551]",1704668602647,True,1.7660219999997935
8,64,4,16,16,0,0,0,0,"(4, 0, 1, 2, 3)",hpclab19.idi.ntnu.no,681.253988,"[664.608546, 680.244475, 679.858666, 679.899926, 679.748384, 666.257057, 681.849948, 681.886119, 681.813017, 680.393595, 664.700836, 679.689584, 679.650155, 679.133744, 677.971193, 668.05108, 682.024818, 681.253988, 681.453617, 681.109656, 666.211637, 681.929338, 681.623728, 681.950128, 681.576648]",1704668738630,True,15.898546000000351
8,2,128,2,10,0,0,0,0,"(4, 0, 2, 1, 3)",hpclab19.idi.ntnu.no,6959.949217,"[6990.044407, 6988.304485, 6979.964673, 6983.524749, 6960.356798, 6935.436715, 6963.289262, 6949.369354, 6948.643332, 6948.25747, 6938.571799, 6969.048249, 6950.169784, 6951.461096, 6982.058736, 6951.276726, 6960.008277, 6962.076521, 6959.934757, 6989.210376, 6947.608621, 6960.448151, 6963.798802, 6959.949217, 6959.242876]",1704668923360,True,160.8415669999995
256,256,64,2,12,0,0,0,0,"(0, 1, 3, 4, 2)",hpclab19.idi.ntnu.no,6959.949217,"[6947.608621, 6960.448151, 6963.798802, 6959.949217, 6959.242876, 6947.608621, 6960.448151, 6963.798802, 6959.949217, 6959.242876, 6947.608621, 6960.448151, 6963.798802, 6959.949217, 6959.242876, 6947.608621, 6960.448151, 6963.798802, 6959.949217, 6959.242876, 6947.608621, 6960.448151, 6963.798802, 6959.949217, 6959.242876]",1704668933567,False,160.8415669999995
64,8,128,8,2,0,0,0,0,"(4, 2, 0, 3, 1)",hpclab19.idi.ntnu.no,25.149593,"[10.389524, 25.558114, 25.143595, 25.149735, 25.041843, 10.853784, 25.533654, 25.201015, 25.173943, 25.179963, 34.459845, 49.640816, 49.215805, 49.215776, 49.214596, 10.401134, 25.530792, 25.221844, 25.149593, 25.055802, 10.355464, 25.478804, 25.105443, 25.018764, 25.036313]",1704668944912,True,0.6179030000021157
4,8,8,16,14,0,0,0,0,"(4, 1, 2, 3, 0)",hpclab19.idi.ntnu.no,25.036313,"[10.355464, 25.478804, 25.105443, 25.018764, 25.036313, 10.355464, 25.478804, 25.105443, 25.018764, 25.036313, 10.355464, 25.478804, 25.105443, 25.018764, 25.036313, 10.355464, 25.478804, 25.105443, 25.018764, 25.036313, 10.355464, 25.478804, 25.105443, 25.018764, 25.036313]",1704668955096,False,0.6198110000004817
128,32,8,1,12,0,0,0,0,"(1, 0, 3, 4, 2)",hpclab19.idi.ntnu.no,25.036313,"[10.355464, 25.478804, 25.105443, 25.018764, 25.036313, 10.355464, 25.478804, 25.105443, 25.018764, 25.036313, 10.355464, 25.478804, 25.105443, 25.018764, 25.036313, 10.355464, 25.478804, 25.105443, 25.018764, 25.036313, 10.355464, 25.478804, 25.105443, 25.018764, 25.036313]",1704668965301,False,0.6198110000004817
4,128,32,1,6,0,0,0,0,"(0, 1, 4, 3, 2)",hpclab19.idi.ntnu.no,6356.891933,"[6345.457669, 6363.050262, 6362.640591, 6360.285759, 6357.447875, 6343.920007, 6359.915068, 6359.566128, 6359.036337, 6356.219873, 6339.820241, 6360.035998, 6360.46065, 6354.031441, 6356.891933, 6080.013054, 6211.844622, 6314.160308, 6313.376626, 6314.325327, 50.407058, 65.571967, 65.167787, 65.271096, 65.127657]",1704669102869,True,157.1912110000012
256,4,8,2,4,0,0,0,0,"(4, 0, 3, 2, 1)",hpclab19.idi.ntnu.no,23.161312,"[8.676092, 23.571941, 23.191811, 23.222511, 23.150551, 1.850602, 16.750732, 16.359292, 16.322831, 16.295473, 1.831422, 16.768461, 16.501383, 16.41374, 16.390684, 8.675371, 23.537521, 23.161312, 23.167371, 23.14117, 8.678592, 23.555981, 23.219441, 23.192521, 23.191081]",1704669113976,True,0.5217320000010659
32,4,256,8,2,0,0,0,0,"(0, 1, 4, 2, 3)",hpclab19.idi.ntnu.no,2502.956032,"[2491.271357, 2503.028913, 2502.485923, 2502.619121, 2501.590531, 2487.691852, 2504.223084, 2502.537472, 2502.122442, 2502.613142, 2488.169174, 2503.056482, 2504.378075, 2502.956032, 2502.115601, 2544.290527, 2561.243031, 2560.025299, 2560.039228, 2561.820171, 2546.224942, 2566.002536, 2563.665444, 2570.337841, 2565.259076]",1704669187765,True,63.02844800000457
32,8,2,8,8,0,0,0,0,"(4, 0, 1, 2, 3)",hpclab19.idi.ntnu.no,156.397678,"[126.858569, 141.946099, 141.623638, 141.73649, 141.763038, 141.905889, 156.848489, 156.431538, 156.430118, 156.373798, 141.888778, 156.8191, 156.417588, 157.65261, 156.564099, 141.927449, 156.866609, 156.397678, 156.401588, 156.39155, 126.814219, 141.990648, 141.520858, 141.501689, 141.544108]",1704669202152,True,3.5951510000013513
64,256,2,8,12,0,0,0,0,"(1, 4, 2, 0, 3)",hpclab61.idi.ntnu.no,24449.66805,"[24449.66805, 24449.66805, 24449.66805, 24449.66805, 24449.66805]",1704668721186,False,599.7439780000059
256,32,2,4,16,0,0,0,0,"(4, 1, 2, 0, 3)",hpclab61.idi.ntnu.no,24449.66805,"[24449.66805, 24449.66805, 24449.66805, 24449.66805, 24449.66805]",1704668731376,False,599.7439780000059
128,64,32,2,2,0,0,0,0,"(4, 0, 1, 2, 3)",hpclab61.idi.ntnu.no,167.580162,"[153.50727, 167.815224, 167.378364, 167.620744, 167.545444, 154.1199, 168.479665, 168.085224, 168.033524, 167.989042, 153.631869, 167.99289, 167.632402, 167.542203, 167.580162, 153.621099, 168.040482, 167.590672, 167.496192, 167.488382, 153.697628, 168.427092, 167.627662, 167.528932, 167.646272]",1704668746196,True,4.241478999996616
16,256,128,8,10,0,0,0,0,"(0, 4, 3, 1, 2)",hpclab61.idi.ntnu.no,149.745337,"[135.212803, 150.149158, 149.764317, 149.760778, 149.785927, 135.219743, 150.043788, 149.762057, 149.712458, 149.766577, 24.484716, 39.362901, 38.8963, 38.810428, 38.859331, 25.532767, 39.29293, 38.85549, 38.827418, 38.87506, 135.218874, 150.061629, 149.745337, 149.707288, 149.761607]",1704668759448,True,3.533082000001741
32,256,2,8,10,0,0,0,0,"(4, 2, 0, 3, 1)",hpclab61.idi.ntnu.no,83.120532,"[68.700678, 83.45988, 83.121822, 83.09422, 83.093332, 116.517109, 131.229673, 130.837324, 130.790462, 130.834643, 68.699268, 83.494122, 83.14227, 83.138072, 83.04878, 68.699308, 83.44353, 83.107401, 83.06966, 83.087432, 68.701968, 83.454, 83.129262, 83.08809, 83.120532]",1704668772355,True,1.968923000000359
256,128,8,32,12,0,0,0,0,"(0, 1, 4, 2, 3)",hpclab61.idi.ntnu.no,83.774072,"[69.580538, 84.595121, 83.976582, 84.94537, 84.364862, 69.943708, 85.010671, 83.774072, 83.94052, 83.677162, 3.832151, 18.563415, 18.195255, 18.175965, 18.149914, 69.627688, 84.67951, 84.425762, 83.776051, 83.762932, 3.359211, 18.109805, 17.726624, 17.713845, 17.711835]",1704668784400,True,2.3401040000026114
2,8,4,4,8,0,0,0,0,"(4, 2, 3, 0, 1)",hpclab61.idi.ntnu.no,339.100995,"[324.230425, 338.724235, 338.571045, 338.655095, 338.367597, 324.257112, 338.288396, 338.163646, 338.362645, 338.359565, 1071.932922, 1086.668364, 1086.296216, 1086.295704, 1086.290225, 1071.88585, 1086.604076, 1086.268284, 1086.418186, 1086.295496, 337.740745, 339.640947, 339.100995, 339.051736, 343.447686]",1704668810952,True,8.986885999998776
32,8,32,32,16,0,0,0,0,"(4, 3, 2, 0, 1)",hpclab61.idi.ntnu.no,35.30044,"[68.703856, 83.593912, 83.229902, 83.18849, 83.165181, 20.979575, 35.7021, 35.310199, 35.286919, 35.255118, 20.918516, 35.665027, 35.30044, 35.307179, 35.219789, 68.750229, 83.477981, 83.1622, 83.185821, 83.06571, 20.695166, 35.474249, 35.081377, 35.02785, 35.014249]",1704668822911,True,0.9275030000062543
64,2,8,32,2,0,0,0,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,293.533905,"[279.198972, 293.868513, 293.533905, 293.466926, 293.547675, 27.876377, 41.421631, 40.917709, 40.921251, 40.975431, 279.161971, 293.904985, 293.571086, 293.533273, 293.629795, 279.26649, 293.946535, 292.708905, 293.717513, 293.700406, 26.565335, 41.190851, 40.94629, 40.921051, 41.016591]",1704668838342,True,7.097900000000664
8,256,256,2,14,0,0,0,0,"(0, 4, 2, 3, 1)",hpclab61.idi.ntnu.no,462.942747,"[448.858998, 463.35578, 462.882089, 462.971128, 462.962138, 449.845994, 464.402, 462.205408, 463.988078, 464.005158, 448.785334, 463.359578, 462.942747, 462.957818, 462.915448, 280.130662, 294.812195, 294.482766, 294.424523, 294.414596, 448.783114, 463.282598, 463.025138, 462.90172, 462.873227]",1704668859668,True,11.340356000000611
4,256,128,4,4,0,0,0,0,"(0, 4, 2, 3, 1)",hpclab62.idi.ntnu.no,561.618158,"[547.854389, 562.037896, 561.736868, 561.580328, 561.597399, 909.39504, 923.484397, 922.98444, 922.940569, 922.84322, 547.8806, 561.944988, 561.592218, 561.767757, 561.618158, 547.893419, 561.938798, 561.573677, 561.572058, 561.545688, 909.182281, 922.90188, 922.88754, 922.817339, 922.880001]",1704668739243,True,11.951347000001988
4,256,8,32,4,0,0,0,0,"(4, 1, 0, 2, 3)",hpclab62.idi.ntnu.no,1094.803789,"[1081.064583, 1095.189739, 1094.70169, 1094.654141, 1094.813711, 688.264332, 701.89692, 701.57575, 701.359502, 701.413911, 1081.171721, 1095.240829, 1094.803789, 1094.81248, 1094.784061, 1081.058842, 1095.281328, 1094.868431, 1094.94614, 1094.910599, 1081.16423, 1096.271478, 1094.84825, 1094.829591, 1094.795171]",1704668775281,True,24.17022800000268
2,16,2,8,16,0,0,0,0,"(4, 1, 0, 3, 2)",hpclab62.idi.ntnu.no,385.698796,"[1072.618511, 1086.571299, 1086.29603, 1086.202431, 1086.222429, 372.088307, 386.266226, 385.806895, 385.435248, 385.698796, 371.717588, 385.813556, 385.678667, 385.752166, 385.443357, 1073.019189, 1086.634558, 1086.400431, 1086.335579, 1086.198541, 371.891219, 386.104185, 385.702247, 385.646046, 385.685956]",1704668802675,True,8.884657000002335
256,8,32,8,12,0,0,0,0,"(0, 1, 2, 3, 4)",hpclab62.idi.ntnu.no,17.184081,"[3.689991, 17.58045, 17.25281, 17.124042, 17.162421, 3.425421, 17.542221, 17.147222, 17.234271, 17.16912, 3.407982, 17.496861, 17.14569, 17.475931, 17.184081, 61.344672, 75.450739, 75.05297, 75.12195, 75.03587, 61.358852, 75.45764, 75.112429, 75.12664, 75.105149]",1704668814222,True,0.484731999997166
2,64,64,8,8,0,0,0,0,"(4, 3, 1, 0, 2)",hpclab62.idi.ntnu.no,1086.09979,"[241.658952, 260.75541, 260.373499, 260.170252, 259.95873, 241.719581, 260.277412, 259.89371, 259.872951, 260.069082, 1072.45975, 1086.65061, 1086.333539, 1086.286479, 1086.3147, 1072.328062, 1086.468729, 1086.11566, 1086.09457, 1086.09979, 1072.527551, 1086.493839, 1086.245449, 1086.11101, 1086.20262]",1704668843737,True,22.962100000004284
128,16,4,16,10,0,0,0,0,"(0, 4, 2, 1, 3)",hpclab62.idi.ntnu.no,58.241398,"[45.777075, 58.751508, 58.259397, 58.208768, 58.233168, 45.701356, 58.575347, 58.104228, 58.131239, 58.119378, 46.329594, 59.118387, 58.743616, 58.639647, 58.631777, 45.788476, 58.647358, 58.323077, 58.213609, 58.501307, 45.780697, 59.215735, 58.241398, 59.094277, 58.214047]",1704668855810,True,1.3647060000002966
2,128,64,1,8,0,0,0,0,"(4, 2, 1, 0, 3)",hpclab62.idi.ntnu.no,58.241398,"[45.780697, 59.215735, 58.241398, 59.094277, 58.214047, 45.780697, 59.215735, 58.241398, 59.094277, 58.214047, 45.780697, 59.215735, 58.241398, 59.094277, 58.214047, 45.780697, 59.215735, 58.241398, 59.094277, 58.214047, 45.780697, 59.215735, 58.241398, 59.094277, 58.214047]",1704668865995,False,1.3647060000002966
8,4,2,1,12,0,0,0,0,"(4, 3, 1, 0, 2)",hpclab62.idi.ntnu.no,282.326769,"[268.695501, 282.63904, 284.461316, 282.343401, 282.42981, 268.615591, 282.71669, 282.326491, 282.350581, 282.326769, 220.969099, 234.2069, 234.321, 234.536477, 234.49955, 268.620432, 282.701281, 282.376501, 282.40331, 282.32326, 220.213051, 235.435027, 235.409897, 234.273088, 234.48771]",1704668883213,True,6.318628000000899
8,4,32,32,14,0,0,0,0,"(4, 3, 1, 0, 2)",hpclab62.idi.ntnu.no,236.292554,"[268.679011, 282.55421, 282.25338, 282.224871, 282.2556, 222.696946, 236.172565, 236.292554, 236.505044, 236.325645, 222.437456, 236.913754, 235.959075, 235.974475, 236.239445, 268.655311, 282.62839, 282.261821, 282.20495, 282.242001, 222.515196, 236.956393, 236.210605, 236.007456, 236.438495]",1704668900218,True,5.233220000001893
2,16,2,4,4,0,0,0,0,"(4, 1, 2, 3, 0)",hpclab62.idi.ntnu.no,236.210605,"[222.515196, 236.956393, 236.210605, 236.007456, 236.438495, 222.515196, 236.956393, 236.210605, 236.007456, 236.438495, 222.515196, 236.956393, 236.210605, 236.007456, 236.438495, 222.515196, 236.956393, 236.210605, 236.007456, 236.438495, 222.515196, 236.956393, 236.210605, 236.007456, 236.438495]",1704668910402,False,5.233220000001893
32,4,16,8,6,0,0,0,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,787.622472,"[16.539141, 30.657557, 29.176693, 30.856764, 29.602969, 771.560736, 788.475964, 789.372363, 789.434763, 789.066226, 771.891073, 786.984369, 787.834239, 788.632021, 789.64449, 771.548958, 787.622472, 786.94338, 788.838529, 788.909218, 771.3098, 786.865079, 786.89892, 775.048939, 789.142144]",1704668737573,True,18.932843000000503
4,64,128,8,10,0,0,0,0,"(1, 4, 3, 2, 0)",hpclab63.idi.ntnu.no,786.865079,"[771.3098, 786.865079, 786.89892, 775.048939, 789.142144, 771.3098, 786.865079, 786.89892, 775.048939, 789.142144, 771.3098, 786.865079, 786.89892, 775.048939, 789.142144, 771.3098, 786.865079, 786.89892, 775.048939, 789.142144, 771.3098, 786.865079, 786.89892, 775.048939, 789.142144]",1704668747767,False,18.801197999999204
2,128,2,16,12,0,0,0,0,"(0, 1, 4, 2, 3)",hpclab63.idi.ntnu.no,8485.559477,"[8486.601654, 8503.007621, 8542.132327, 8517.938832, 8483.924621, 8463.046871, 8495.445726, 8497.882793, 8471.245459, 8489.613615, 8450.479547, 8485.559477, 8510.517165, 8507.378437, 8471.513777, 177.863605, 191.170732, 207.589016, 216.665965, 198.132432, 202.790544, 198.570367, 190.829905, 190.767375, 190.793454]",1704668887786,True,216.73120799999924
2,64,32,32,8,0,0,0,0,"(4, 1, 2, 0, 3)",hpclab63.idi.ntnu.no,190.829905,"[202.790544, 198.570367, 190.829905, 190.767375, 190.793454, 202.790544, 198.570367, 190.829905, 190.767375, 190.793454, 202.790544, 198.570367, 190.829905, 190.767375, 190.793454, 202.790544, 198.570367, 190.829905, 190.767375, 190.793454, 202.790544, 198.570367, 190.829905, 190.767375, 190.793454]",1704668897974,False,7.9592740000007325
4,128,256,2,6,0,0,0,0,"(1, 4, 0, 3, 2)",hpclab63.idi.ntnu.no,6049.859519,"[81.057498, 69.622551, 69.83942, 69.761409, 69.881219, 6038.475672, 6051.346282, 6050.93543, 6049.721948, 6049.859519, 6036.358878, 6050.655758, 6051.894816, 6050.654139, 6050.744609, 55.866459, 69.593628, 69.36505, 69.828114, 69.761885, 6038.618844, 6050.781759, 6050.864936, 6050.74901, 6050.348354]",1704669000083,True,147.4570040000017
64,16,128,16,6,0,0,0,0,"(4, 2, 0, 3, 1)",hpclab63.idi.ntnu.no,26.442435,"[34.478317, 48.660859, 48.314404, 48.306944, 48.266583, 12.6581, 26.92764, 26.584546, 26.489315, 26.443217, 12.63248, 26.824342, 26.495246, 26.421546, 26.416896, 12.67204, 26.838362, 26.522407, 26.442435, 26.395186, 12.65474, 26.844501, 26.536346, 26.433035, 26.424456]",1704669011452,True,0.6287670000001526
64,128,32,32,2,0,0,0,0,"(4, 2, 0, 3, 1)",hpclab63.idi.ntnu.no,48.184269,"[34.527652, 48.570845, 48.182049, 48.184269, 48.285488, 32.787082, 46.703017, 46.32934, 46.307981, 46.294111, 34.527033, 48.768093, 48.400738, 48.356958, 48.317508, 34.522793, 48.707494, 48.359068, 48.355837, 48.335178, 32.846021, 47.074172, 46.633387, 46.619377, 46.604047]",1704669023240,True,1.0166100000005827
64,8,64,32,2,0,0,0,0,"(0, 1, 2, 4, 3)",hpclab63.idi.ntnu.no,95.853735,"[82.297326, 96.800384, 95.669938, 96.533337, 95.853735, 255.254187, 269.820175, 269.27922, 269.630887, 269.175771, 254.905181, 269.383589, 269.767725, 269.17548, 269.086714, 81.826882, 96.143162, 95.130823, 95.801886, 95.808166, 81.876551, 95.551518, 95.726757, 95.709907, 95.049334]",1704669037928,True,2.3145629999999073
32,256,32,8,10,0,0,0,0,"(1, 0, 2, 4, 3)",hpclab63.idi.ntnu.no,585.575573,"[28.957255, 43.806869, 44.341983, 44.122936, 43.788729, 579.64408, 595.548481, 585.575573, 593.579162, 585.375385, 572.358321, 602.112557, 588.065615, 600.256809, 587.644079, 580.893834, 584.743932, 592.13868, 588.923345, 604.58859, 29.525749, 43.105746, 43.741089, 42.077698, 46.527758]",1704669057808,True,14.972491999998965
8,8,4,1,2,0,0,0,0,"(1, 4, 3, 0, 2)",hpclab63.idi.ntnu.no,1745.164429,"[1732.524951, 1746.602711, 1746.230417, 1746.950397, 1746.310254, 138.480577, 149.626083, 153.894983, 150.425993, 153.507509, 1732.717128, 1746.261426, 1744.678694, 1744.641713, 1745.351295, 1732.448301, 1746.097447, 1745.753173, 1745.257987, 1745.697423, 1732.642878, 1745.602625, 1746.598982, 1745.164429, 1743.783703]",1704669104157,True,37.70843800000148
2,128,2,16,2,0,0,0,0,"(4, 0, 2, 3, 1)",hpclab19.idi.ntnu.no,912.762625,"[896.593374, 913.344986, 913.382216, 911.774325, 912.762625, 1072.029227, 1087.315937, 1087.117207, 1086.866886, 1086.819878, 1071.977098, 1087.287697, 1086.783806, 1086.774087, 1086.670687, 898.828907, 913.754237, 911.240024, 912.590044, 913.676247, 895.714582, 910.348193, 909.971901, 909.616962, 909.413191]",1704669237314,True,20.25307299999986
128,32,4,4,2,0,0,0,0,"(1, 4, 0, 3, 2)",hpclab19.idi.ntnu.no,19.099216,"[5.380447, 19.446796, 19.099216, 18.977055, 19.190246, 141.93303, 156.666468, 156.431968, 156.383149, 156.361478, 4.785006, 19.491686, 19.136485, 19.124215, 19.049206, 4.772647, 19.776416, 19.163515, 19.084106, 19.049866, 4.782155, 19.483726, 19.378266, 19.080665, 19.081196]",1704669249137,True,0.47995600000285776
64,4,64,2,14,0,0,0,0,"(1, 0, 4, 2, 3)",hpclab19.idi.ntnu.no,101.123095,"[87.328816, 101.816415, 101.265914, 100.940134, 100.998185, 87.023786, 101.778136, 102.582156, 100.990404, 101.123095, 293.70431, 308.813092, 308.376071, 308.256639, 308.192571, 86.546165, 101.388395, 101.015755, 101.738645, 101.073604, 291.763939, 306.710188, 306.289568, 306.201869, 306.172496]",1704669264355,True,3.865598999997019
32,64,256,1,12,0,0,0,0,"(4, 3, 1, 0, 2)",hpclab19.idi.ntnu.no,31.346152,"[68.747542, 84.023562, 83.367571, 83.338671, 83.605331, 16.225952, 31.346152, 32.468353, 31.641443, 30.93604, 15.927352, 31.389222, 31.055171, 30.930641, 30.984571, 15.896881, 31.398442, 31.133352, 31.083701, 30.722671, 68.764082, 83.780922, 83.54935, 83.411771, 83.518061]",1704669276285,True,0.7677519999997457
16,2,64,4,6,0,0,0,0,"(4, 2, 0, 1, 3)",hpclab19.idi.ntnu.no,2072.105889,"[2064.869879, 2079.60557, 2079.598219, 2086.456948, 2079.044578, 2056.648939, 2070.567847, 2070.736378, 2072.616379, 2074.597342, 2058.552411, 2072.21061, 2072.379529, 2072.105889, 2071.295418, 2064.361279, 2078.798917, 2081.397532, 2077.246776, 2077.231106, 2057.439689, 2071.196859, 2071.788439, 2077.335616, 2071.210227]",1704669338772,True,47.812574999996286
2,128,4,2,14,0,0,0,0,"(1, 4, 3, 2, 0)",hpclab19.idi.ntnu.no,2071.210227,"[2057.439689, 2071.196859, 2071.788439, 2077.335616, 2071.210227, 2057.439689, 2071.196859, 2071.788439, 2077.335616, 2071.210227, 2057.439689, 2071.196859, 2071.788439, 2077.335616, 2071.210227, 2057.439689, 2071.196859, 2071.788439, 2077.335616, 2071.210227, 2057.439689, 2071.196859, 2071.788439, 2077.335616, 2071.210227]",1704669348960,False,47.775284999996074
2,256,4,2,6,0,0,0,0,"(4, 1, 3, 2, 0)",hpclab19.idi.ntnu.no,2071.210227,"[2057.439689, 2071.196859, 2071.788439, 2077.335616, 2071.210227, 2057.439689, 2071.196859, 2071.788439, 2077.335616, 2071.210227, 2057.439689, 2071.196859, 2071.788439, 2077.335616, 2071.210227, 2057.439689, 2071.196859, 2071.788439, 2077.335616, 2071.210227, 2057.439689, 2071.196859, 2071.788439, 2077.335616, 2071.210227]",1704669359153,False,47.775284999996074
2,128,256,1,2,0,0,0,0,"(0, 1, 4, 3, 2)",hpclab19.idi.ntnu.no,7676.893622,"[7659.369319, 7674.178197, 7673.702788, 7674.288328, 7675.43769, 336.700398, 352.40227, 351.409978, 351.551577, 351.621869, 7657.856667, 7676.893622, 7675.092768, 7692.810633, 8587.408765, 8570.831792, 8586.776243, 8588.523166, 8587.464383, 8586.986684, 8570.854771, 8586.532303, 8586.948543, 8588.916916, 8586.597194]",1704669535072,True,171.40498499999376
128,128,128,16,6,0,0,0,0,"(4, 1, 2, 0, 3)",hpclab19.idi.ntnu.no,8586.597194,"[8570.854771, 8586.532303, 8586.948543, 8588.916916, 8586.597194, 8570.854771, 8586.532303, 8586.948543, 8588.916916, 8586.597194, 8570.854771, 8586.532303, 8586.948543, 8588.916916, 8586.597194, 8570.854771, 8586.532303, 8586.948543, 8588.916916, 8586.597194, 8570.854771, 8586.532303, 8586.948543, 8588.916916, 8586.597194]",1704669545263,False,190.1643299999996
64,4,2,16,10,0,0,0,0,"(0, 1, 2, 3, 4)",hpclab19.idi.ntnu.no,21.351327,"[6.958798, 21.733959, 21.351327, 21.354568, 21.317159, 6.896739, 21.761569, 21.408247, 21.368399, 21.365849, 6.83763, 21.770088, 21.328659, 21.354227, 21.318928, 168.803934, 195.755472, 200.100836, 200.088736, 200.075636, 6.894429, 21.647888, 21.30501, 21.246667, 21.213059]",1704669557199,True,0.6578630000003614
