chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,omp_proc_bind,permutation,hostname,compute_time,compute_times,Timestamps,Feasibility,energy
32,4,16,8,8,1,0,1,0,"(0, 1, 2, 3, 4)",hpclab62.idi.ntnu.no,1.812527,"[2.354956, 1.860246, 1.828136, 1.813167, 1.806006, 1.828236, 1.812847, 1.821737, 1.806067, 1.832927]",1702762689437,True,0.058300800000142775
1024,16,4,64,8,2,0,1,0,"(0, 2, 3, 1, 4)",hpclab62.idi.ntnu.no,2.8208555,"[2.887804, 3.008764, 2.703874, 3.556893, 5.551981, 2.814304, 4.525941, 2.693004, 2.701916, 2.698855]",1702762690218,True,0.10073639999973238
32,4,4,256,10,2,0,1,0,"(3, 1, 2, 0, 4)",hpclab63.idi.ntnu.no,10.02189,"[9.999704, 9.870215, 9.878936, 9.863316, 10.145502, 9.861325, 10.142492, 9.938154, 10.174332, 10.074755]",1702762672837,True,0.23653259999998683
8,8,32,1,14,1,0,0,0,"(3, 2, 0, 1, 4)",hpclab63.idi.ntnu.no,78.2964815,"[78.600798, 78.25547, 78.291262, 78.019534, 78.657595, 78.181922, 78.620436, 78.290961, 78.464438, 78.301701]",1702762677379,True,1.775303400000007
128,8,16,1,6,2,0,1,0,"(0, 2, 3, 1, 4)",hpclab63.idi.ntnu.no,7.730233,"[8.022455, 7.665958, 7.672529, 7.652189, 7.888526, 7.6596, 8.017525, 8.028515, 8.033965, 7.656189]",1702762678417,True,0.2170648999999912
16,8,4,16,16,0,1,1,0,"(0, 2, 3, 1, 4)",hpclab63.idi.ntnu.no,1.311051,"[2.341515, 1.532963, 1.386265, 1.356435, 1.324946, 1.312186, 1.316406, 1.306366, 1.294816, 1.306157]",1702762679119,True,0.06040940000000319
4,16,4,1,14,2,1,0,0,"(2, 1, 3, 0, 4)",hpclab63.idi.ntnu.no,35.799606,"[40.389982, 40.181785, 40.314512, 40.124374, 39.992217, 40.023785, 40.218093, 40.260363, 40.478452, 40.167034]",1702762681578,True,0.8998511999999892
4,16,2,2,12,0,0,1,0,"(1, 3, 2, 0, 4)",hpclab63.idi.ntnu.no,19.835245,"[19.882349, 19.80576, 19.923099, 19.77905, 19.79314, 19.913339, 20.04066, 19.909829, 19.80847, 19.879799]",1702762683192,True,0.4466077999999925
4,16,16,64,6,2,0,1,0,"(2, 3, 0, 1, 4)",hpclab63.idi.ntnu.no,141.843467,"[141.57857, 141.325463, 142.681408, 141.855637, 141.634219, 141.603619, 142.203763, 141.333193, 140.913797, 141.55443]",1702762690912,True,3.1700250000000096
16,32,32,8,2,1,1,0,0,"(1, 2, 0, 3, 4)",hpclab63.idi.ntnu.no,29.2248105,"[42.55724, 31.698574, 29.776924, 29.19487, 29.37642, 29.674806, 29.498787, 28.952793, 28.801924, 28.989754]",1702762693033,True,0.7217828000000054
4,2,4,256,8,2,1,0,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,2.444439,"[2.946339, 2.494044, 2.466394, 2.424944, 2.451184, 2.437694, 2.401554, 2.416784, 2.459914, 2.408915]",1702762693765,True,0.08143800000000283
256,16,2,8,10,0,0,0,0,"(1, 2, 3, 0, 4)",hpclab63.idi.ntnu.no,4.9711075000000005,"[5.145935, 5.062606, 4.862608, 4.854838, 5.066766, 5.067796, 4.85018, 4.86539, 5.066047, 5.069126]",1702762694651,True,0.1160080999999991
2,4,2,4,12,1,0,0,0,"(0, 1, 2, 3, 4)",hpclab19.idi.ntnu.no,3.8413755,"[4.070834, 3.927126, 3.915905, 3.910226, 3.908027, 3.921204, 3.906776, 3.905186, 3.903705, 3.921557]",1702762722252,True,0.17250390000008337
8,4,2,8,4,2,1,1,0,"(1, 2, 3, 0, 4)",hpclab19.idi.ntnu.no,4.9854075,"[5.023017, 5.084348, 4.973037, 4.985318, 4.961607, 4.995238, 5.016317, 4.958357, 4.961296, 5.108928]",1702762723144,True,0.1240444999999454
4,16,4,32,2,1,0,0,0,"(1, 2, 3, 0, 4)",hpclab19.idi.ntnu.no,35.6056515,"[36.192452, 35.578242, 35.545843, 35.58689, 35.489722, 35.464973, 35.588881, 35.425221, 35.415562, 35.521052]",1702762725561,True,0.853392199999871
512,4,32,16,14,1,1,0,0,"(1, 2, 3, 0, 4)",hpclab19.idi.ntnu.no,79.5782755,"[79.515906, 79.568555, 79.592566, 79.634765, 79.566346, 79.456505, 79.587996, 79.687816, 79.559776, 79.746956]",1702762730184,True,1.847249400000146
32,32,8,1,14,1,1,0,0,"(0, 1, 2, 3, 4)",hpclab19.idi.ntnu.no,1.4215375,"[2.206353, 1.503543, 1.456711, 1.447612, 1.444222, 1.421093, 1.385672, 1.362612, 1.352593, 1.369692]",1702762730868,True,0.06593439999996917
4,2,32,2,10,0,0,0,0,"(1, 2, 0, 3, 4)",hpclab19.idi.ntnu.no,4.526456,"[6.6248, 5.117167, 4.588776, 4.539947, 4.543307, 4.450535, 4.434938, 4.439156, 4.454516, 4.464676]",1702762731720,True,0.16363599999967846
1024,4,16,256,6,2,0,1,0,"(0, 2, 3, 1, 4)",hpclab19.idi.ntnu.no,19.271028,"[19.403737, 19.269988, 19.272068, 19.235069, 19.238848, 19.496988, 19.608528, 19.258509, 19.244547, 19.765399]",1702762733319,True,0.4874991999997292
32,4,16,128,10,2,0,1,0,"(0, 3, 2, 1, 4)",hpclab19.idi.ntnu.no,4.6843075,"[4.725216, 4.664487, 6.527459, 4.685247, 4.640156, 4.683368, 4.654067, 4.607826, 4.783047, 4.685757]",1702762734199,True,0.1666235000000597
8,32,8,128,6,1,0,0,0,"(2, 0, 3, 1, 4)",hpclab19.idi.ntnu.no,13.1368495,"[16.640063, 13.58763, 13.41124, 13.19356, 13.182119, 12.920858, 12.954999, 13.09158, 13.016229, 13.061509]",1702762735510,True,0.4628315999998449
32,2,32,64,16,1,1,1,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,2.784219,"[3.637806, 2.970833, 2.811094, 2.772114, 2.771463, 2.781125, 2.756434, 2.770025, 2.772153, 2.756594]",1702762736265,True,0.10850119999995514
128,2,8,2,4,0,1,0,0,"(2, 1, 0, 3, 4)",hpclab61.idi.ntnu.no,7.748934,"[10.200114, 8.865855, 8.387745, 7.910464, 7.883854, 7.755424, 7.656104, 7.593953, 7.568294, 7.580814]",1702762722454,True,0.24355900000000474
1024,8,8,2,2,1,0,1,0,"(2, 1, 0, 3, 4)",hpclab61.idi.ntnu.no,30.95684,"[34.548908, 31.606556, 31.119646, 30.980475, 30.959625, 31.403797, 31.343525, 30.981995, 30.869047, 30.725375]",1702762724629,True,0.7732571000000462
128,32,16,16,10,1,0,1,0,"(0, 1, 3, 2, 4)",hpclab61.idi.ntnu.no,1.9233015,"[2.221601, 1.987891, 1.925661, 1.917521, 1.919101, 1.89887, 1.911052, 1.903231, 1.927111, 1.89372]",1702762725361,True,0.08466360000002168
512,32,8,256,10,2,1,0,0,"(0, 1, 2, 3, 4)",hpclab61.idi.ntnu.no,5.3698675,"[5.468504, 5.271952, 6.292533, 6.219694, 5.436223, 5.394512, 5.336793, 5.377462, 5.326802, 6.396194]",1702762726247,True,0.16285170000001017
512,2,32,4,14,1,0,0,0,"(1, 2, 3, 0, 4)",hpclab61.idi.ntnu.no,71.25157999999999,"[71.326556, 71.225125, 71.269255, 71.179695, 71.157616, 71.158965, 71.261587, 71.324845, 71.333116, 71.227205]",1702762730447,True,1.7843482999999651
256,2,32,1,2,2,1,0,0,"(2, 1, 0, 3, 4)",hpclab61.idi.ntnu.no,16.4048135,"[27.889044, 18.80829, 16.616789, 16.411608, 16.302668, 16.144208, 16.116848, 16.087688, 16.192698, 16.249218]",1702762731940,True,0.45446709999996526
4,8,32,64,4,0,1,0,0,"(3, 0, 1, 2, 4)",hpclab61.idi.ntnu.no,152.7848905,"[153.587737, 152.402806, 153.117595, 152.319207, 152.625076, 153.529728, 151.910296, 153.578287, 153.061045, 152.648327]",1702762740196,True,3.883621800000037
32,32,4,1,2,0,1,0,0,"(2, 3, 1, 0, 4)",hpclab61.idi.ntnu.no,9.073189,"[9.081485, 9.101864, 9.063545, 9.082424, 9.072955, 9.168765, 9.107434, 9.039864, 9.055005, 9.104896]",1702762741279,True,0.23954439999997704
4,4,8,1,14,0,1,0,0,"(2, 3, 1, 0, 4)",hpclab61.idi.ntnu.no,19.587851,"[19.69528, 19.618579, 19.551771, 19.568139, 19.93735, 19.571629, 19.57263, 19.57711, 19.562049, 20.382081]",1702762742891,True,0.507825899999989
1024,4,8,256,2,0,0,0,0,"(0, 2, 1, 3, 4)",hpclab61.idi.ntnu.no,8.579704,"[10.103385, 9.730956, 9.376075, 9.091984, 8.536824, 8.453134, 8.450484, 8.315414, 8.351354, 8.348894]",1702762743947,True,0.23970469999994748
64,4,2,128,4,0,1,1,0,"(2, 3, 0, 1, 4)",hpclab62.idi.ntnu.no,5.0683405,"[5.078631, 5.126751, 5.03061, 5.08112, 5.059052, 5.081851, 5.063469, 5.147531, 5.042601, 5.391449]",1702762722348,True,0.1285044000000198
64,32,16,64,4,0,1,0,0,"(2, 1, 3, 0, 4)",hpclab62.idi.ntnu.no,39.1143615,"[39.236355, 39.051327, 39.035066, 39.063646, 39.097846, 38.942157, 39.238355, 39.174867, 39.125536, 39.479105]",1702762724962,True,0.9379460000000108
64,16,16,4,4,0,1,1,0,"(1, 3, 0, 2, 4)",hpclab62.idi.ntnu.no,38.3038875,"[38.560706, 38.195627, 38.232809, 37.963258, 38.175997, 38.100538, 38.267908, 38.399016, 38.180238, 38.463408]",1702762727527,True,0.9035482999999658
4,4,4,1,16,2,1,0,0,"(0, 3, 1, 2, 4)",hpclab62.idi.ntnu.no,2.1378665000000003,"[3.071034, 2.465595, 2.473525, 2.108146, 1.772357, 1.774137, 1.585917, 1.583907, 2.222306, 2.147006]",1702762728262,True,0.0828402000002825
256,16,4,2,16,0,0,1,0,"(2, 3, 0, 1, 4)",hpclab62.idi.ntnu.no,9.998711,"[10.196299, 9.970502, 10.10932, 9.778512, 10.057952, 9.99348, 9.962912, 9.989331, 10.031071, 9.886662]",1702762729406,True,0.23410189999995054
4,16,2,8,4,1,0,1,0,"(3, 2, 1, 0, 4)",hpclab62.idi.ntnu.no,19.797603,"[19.818092, 19.740613, 19.728253, 19.800072, 19.889032, 19.674143, 19.769963, 19.825723, 19.760082, 19.726472]",1702762731025,True,0.4709931000001234
8,8,2,128,14,2,0,0,0,"(3, 1, 0, 2, 4)",hpclab62.idi.ntnu.no,4.845371,"[4.949071, 5.07359, 5.020852, 5.06152, 4.83708, 4.99798, 5.018612, 5.02409, 4.853001, 5.070391]",1702762731899,True,0.12141559999981837
64,32,16,16,16,2,1,1,0,"(2, 1, 3, 0, 4)",hpclab62.idi.ntnu.no,39.338815,"[39.399295, 39.500066, 39.492535, 39.601785, 39.388166, 39.717604, 39.459707, 39.318695, 39.527435, 39.114247]",1702762734511,True,0.8965920999999071
16,2,8,16,8,1,1,1,0,"(3, 1, 2, 0, 4)",hpclab62.idi.ntnu.no,19.8869965,"[20.141792, 19.892421, 19.809744, 19.838302, 19.775843, 19.947502, 19.881572, 19.937883, 19.951152, 19.825163]",1702762736157,True,0.5111690000001545
2,8,16,32,8,2,1,1,0,"(3, 0, 2, 1, 4)",hpclab62.idi.ntnu.no,152.809415,"[152.550311, 152.350752, 152.025612, 153.577339, 153.01995, 152.607221, 153.003621, 152.172581, 152.304921, 152.295912]",1702762744411,True,3.5326678999997965
1024,32,32,8,12,2,1,0,0,"(2, 1, 0, 3, 4)",hpclab63.idi.ntnu.no,9.463885,"[10.42276, 9.353961, 9.467059, 9.44487, 9.580788, 9.507299, 9.46517, 9.460509, 9.502869, 9.546809]",1702762722523,True,0.3026393999999982
256,16,16,256,16,2,1,1,0,"(1, 3, 2, 0, 4)",hpclab63.idi.ntnu.no,37.7993145,"[37.79468, 37.837309, 37.803949, 37.793899, 37.87412, 37.813019, 37.767249, 37.763159, 37.784341, 37.809749]",1702762725037,True,0.8551910000000135
8,16,4,32,2,0,1,0,0,"(1, 3, 0, 2, 4)",hpclab63.idi.ntnu.no,19.1918465,"[19.207616, 19.279427, 19.065858, 19.368884, 19.222176, 19.256446, 19.162297, 19.176077, 19.169198, 18.964558]",1702762726618,True,0.43805110000002967
8,4,4,4,10,2,0,1,0,"(1, 0, 3, 2, 4)",hpclab63.idi.ntnu.no,2.7991755,"[4.040538, 3.050648, 2.83979, 2.789181, 2.726821, 2.715832, 2.656222, 2.607232, 2.626973, 2.654623]",1702762727406,True,0.0982890000000225
4,8,2,4,12,1,0,0,0,"(0, 2, 3, 1, 4)",hpclab63.idi.ntnu.no,3.202986,"[3.373504, 3.230496, 3.205226, 3.200726, 3.203626, 3.218706, 3.210016, 3.203086, 3.203746, 3.211806]",1702762728181,True,0.14030039999997826
16,8,32,4,14,0,1,0,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,3.771965,"[3.922489, 3.79146, 3.7919, 3.76509, 3.76506, 3.84417, 3.77453, 3.786869, 3.7756, 3.77787]",1702762728975,True,0.13443819999997686
32,16,2,2,12,2,1,0,0,"(1, 0, 3, 2, 4)",hpclab63.idi.ntnu.no,2.463214,"[3.938278, 2.990738, 2.80337, 2.577443, 2.367345, 2.407614, 2.358615, 2.409424, 2.476794, 2.438724]",1702762729745,True,0.10017329999996036
8,16,32,1,12,2,1,0,0,"(1, 2, 0, 3, 4)",hpclab63.idi.ntnu.no,9.997189,"[11.354899, 10.054123, 9.695008, 10.108434, 9.723218, 9.760007, 9.855395, 10.027563, 9.882825, 9.947465]",1702762730848,True,0.3041729000000032
1024,32,4,128,16,0,1,0,0,"(1, 2, 3, 0, 4)",hpclab63.idi.ntnu.no,10.021644,"[9.953404, 10.033183, 9.815436, 10.094363, 9.846205, 10.071773, 9.820726, 10.075703, 10.042254, 10.128843]",1702762731983,True,0.2338227000000188
8,16,8,1,8,1,1,1,0,"(0, 2, 3, 1, 4)",hpclab63.idi.ntnu.no,11.633822,"[11.933804, 11.731845, 11.694286, 11.730245, 11.693627, 11.747185, 11.722206, 11.692056, 11.712856, 11.686826]",1702762733156,True,0.3844238000000132
8,2,4,16,8,1,0,1,0,"(3, 1, 2, 0, 4)",hpclab19.idi.ntnu.no,9.8702835,"[9.928274, 9.798804, 9.936185, 9.788685, 9.805833, 9.781185, 9.799715, 9.811703, 9.842275, 9.812974]",1702762745549,True,0.26552430000010646
512,32,8,64,8,1,1,0,0,"(2, 1, 0, 3, 4)",hpclab19.idi.ntnu.no,5.560809,"[6.98049, 5.688517, 5.699339, 5.597277, 5.530629, 5.494068, 5.554008, 5.566838, 5.525029, 5.519847]",1702762746448,True,0.18583179999986896
64,32,8,16,4,0,1,0,0,"(2, 3, 1, 0, 4)",hpclab19.idi.ntnu.no,17.840591,"[17.916897, 17.830045, 17.800356, 17.798706, 17.742826, 17.842155, 17.862667, 17.877095, 17.728426, 17.813886]",1702762747983,True,0.45615919999981996
1024,16,16,8,10,0,0,0,0,"(0, 3, 1, 2, 4)",hpclab19.idi.ntnu.no,4.7953425,"[4.956636, 4.811788, 4.890497, 4.779747, 4.774728, 4.754716, 4.795057, 4.875237, 4.773837, 4.809486]",1702762748860,True,0.1759613000001991
512,4,2,8,6,1,0,0,0,"(3, 2, 0, 1, 4)",hpclab19.idi.ntnu.no,5.4761725000000006,"[5.594669, 5.484058, 5.483269, 5.476507, 5.468058, 5.470248, 5.467708, 5.475838, 5.468949, 5.483217]",1702762749777,True,0.15319339999987278
256,32,16,2,4,1,1,1,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,4.059311,"[4.397097, 4.095217, 4.060535, 4.042696, 4.056567, 4.057045, 4.048756, 4.044135, 4.051387, 4.050276]",1702762750601,True,0.12008050000004004
2,16,16,16,10,2,0,0,0,"(0, 1, 2, 3, 4)",hpclab19.idi.ntnu.no,32.012121,"[31.085435, 35.307361, 31.904507, 32.103386, 31.781666, 35.464812, 31.417745, 32.313757, 34.587401, 31.920856]",1702762752847,True,0.9446959999997488
16,16,2,256,6,2,0,1,0,"(3, 0, 1, 2, 4)",hpclab19.idi.ntnu.no,4.869752500000001,"[5.135847, 4.998368, 4.980727, 4.983067, 5.012229, 5.019976, 4.966968, 4.957347, 5.029968, 4.984016]",1702762753736,True,0.13201219999973546
128,4,2,8,14,2,1,0,0,"(0, 2, 1, 3, 4)",hpclab19.idi.ntnu.no,1.951433,"[3.048034, 2.303023, 2.133283, 1.938113, 1.980183, 1.901763, 1.757093, 1.860283, 1.747862, 1.909763]",1702762754458,True,0.08128089999991062
512,2,8,128,10,1,1,0,0,"(3, 0, 2, 1, 4)",hpclab19.idi.ntnu.no,20.3471195,"[20.47533, 20.394179, 20.41388, 20.375549, 20.39989, 20.385129, 20.392781, 20.384139, 20.398119, 20.37951]",1702762756121,True,0.5461920999998255
16,4,4,256,14,2,1,1,0,"(2, 3, 0, 1, 4)",hpclab61.idi.ntnu.no,10.3154845,"[10.261326, 10.396955, 10.309686, 10.139324, 10.303675, 10.316946, 10.480705, 10.283686, 10.113435, 10.270834]",1702762745575,True,0.27531380000000355
64,2,32,8,12,0,0,1,0,"(3, 2, 0, 1, 4)",hpclab61.idi.ntnu.no,79.303225,"[80.348111, 80.172599, 80.012821, 80.22305, 80.145891, 80.211029, 79.955851, 80.247379, 80.236551, 80.38921]",1702762750192,True,2.0235388999999486
4,16,2,1,6,0,1,0,0,"(3, 0, 1, 2, 4)",hpclab61.idi.ntnu.no,19.1403345,"[19.4309, 18.91067, 19.133889, 19.170779, 18.98705, 18.94667, 19.052649, 19.183539, 18.89846, 18.955]",1702762751765,True,0.5358349999999519
1024,32,16,1,2,0,1,0,0,"(3, 0, 2, 1, 4)",hpclab61.idi.ntnu.no,45.180488,"[44.926491, 44.945013, 44.915423, 44.934682, 44.901113, 44.915392, 44.896233, 44.897973, 44.860862, 44.867363]",1702762754663,True,1.153295800000069
16,8,32,2,4,2,0,0,0,"(1, 3, 0, 2, 4)",hpclab61.idi.ntnu.no,76.4340235,"[76.561358, 76.470608, 76.698118, 75.816008, 76.280709, 76.412768, 76.554118, 76.804149, 76.432408, 76.351798]",1702762759136,True,1.9929298000000017
256,16,2,4,16,2,1,1,0,"(0, 1, 2, 3, 4)",hpclab61.idi.ntnu.no,1.8410905,"[3.171512, 2.307671, 2.030791, 1.868391, 1.803051, 1.785421, 1.657111, 1.63004, 1.570761, 1.591841]",1702762759849,True,0.0825992000000042
512,32,4,8,4,0,0,0,0,"(2, 3, 1, 0, 4)",hpclab61.idi.ntnu.no,10.01604,"[10.066425, 10.002695, 10.081574, 9.971205, 10.030606, 10.029385, 9.999206, 10.073614, 9.991685, 9.942245]",1702762761024,True,0.2775507000000289
64,16,4,16,12,0,0,1,0,"(0, 3, 2, 1, 4)",hpclab61.idi.ntnu.no,1.927761,"[2.794742, 2.20697, 2.034562, 1.936221, 1.919301, 1.90881, 1.888482, 1.884321, 1.95036, 1.87208]",1702762761766,True,0.0827701000000161
512,32,2,256,14,1,1,1,0,"(3, 2, 0, 1, 4)",hpclab61.idi.ntnu.no,5.0398585,"[5.170972, 5.043913, 5.035572, 5.037883, 5.035842, 5.043812, 5.041614, 5.026102, 5.038103, 5.042612]",1702762762667,True,0.13528809999997976
1024,16,8,1,8,0,1,0,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,2.2769665000000003,"[2.860531, 2.437342, 2.357471, 2.281752, 2.2605, 2.268782, 2.246271, 2.260381, 2.256991, 2.257351]",1702762763396,True,0.08204380000006495
4,16,16,16,14,0,1,0,0,"(2, 0, 1, 3, 4)",hpclab62.idi.ntnu.no,8.681059000000001,"[10.88601, 8.905093, 8.762824, 8.692032, 8.732964, 8.747263, 8.669384, 8.654813, 8.658424, 8.629754]",1702762745462,True,0.34436390000009853
512,8,4,2,14,0,0,0,0,"(0, 3, 1, 2, 4)",hpclab62.idi.ntnu.no,1.303763,"[2.476835, 1.602997, 1.405897, 1.342288, 1.298148, 1.303197, 1.281328, 1.235298, 1.237828, 1.221408]",1702762746181,True,0.0600921000001108
128,16,32,8,14,1,1,0,0,"(1, 0, 2, 3, 4)",hpclab62.idi.ntnu.no,2.086816,"[2.620066, 2.086605, 2.080406, 2.071026, 2.085486, 2.085666, 2.090746, 2.083157, 2.081066, 2.083996]",1702762746899,True,0.08914640000002691
2,8,4,32,4,0,1,1,0,"(2, 3, 0, 1, 4)",hpclab62.idi.ntnu.no,35.737072,"[36.260411, 35.556793, 35.698642, 36.285151, 35.610934, 35.605922, 35.610452, 36.004692, 35.644112, 35.665702]",1702762749318,True,0.8527482000001327
512,32,4,8,2,0,0,1,0,"(1, 3, 0, 2, 4)",hpclab62.idi.ntnu.no,10.071621,"[10.032141, 10.028012, 10.052401, 10.017041, 10.042561, 10.02816, 9.993762, 10.048461, 10.06236, 10.061052]",1702762750471,True,0.23747089999997115
64,2,4,2,6,1,0,1,0,"(0, 1, 2, 3, 4)",hpclab62.idi.ntnu.no,1.8002865,"[2.932544, 2.159146, 2.043025, 2.075816, 2.068556, 2.084396, 2.061517, 2.079636, 2.070606, 2.076305]",1702762751191,True,0.07440869999991265
32,2,4,32,4,0,0,1,0,"(1, 3, 2, 0, 4)",hpclab62.idi.ntnu.no,10.0171315,"[10.105971, 9.936711, 10.060631, 9.947461, 9.965711, 10.044201, 10.013611, 10.060352, 9.951402, 9.95852]",1702762752342,True,0.2403333999998722
16,2,32,4,12,2,1,0,0,"(2, 0, 3, 1, 4)",hpclab62.idi.ntnu.no,7.190220500000001,"[6.897486, 6.790267, 6.842807, 7.371826, 7.611006, 7.483055, 7.358297, 6.949576, 7.393517, 6.855596]",1702762753319,True,0.23440869999976713
32,16,32,128,2,0,1,1,0,"(2, 0, 3, 1, 4)",hpclab62.idi.ntnu.no,53.5021985,"[58.041241, 54.934416, 53.730427, 53.730728, 53.532779, 53.434239, 53.367499, 53.347528, 53.523909, 53.480189]",1702762756653,True,1.154707100000087
256,4,16,128,10,1,1,0,0,"(3, 2, 1, 0, 4)",hpclab62.idi.ntnu.no,38.9982715,"[39.269875, 39.205926, 39.001496, 39.003866, 39.006027, 38.989526, 39.018866, 38.991877, 38.992215, 38.983386]",1702762759241,True,0.9937794999998004
8,32,8,16,10,0,1,0,0,"(2, 3, 0, 1, 4)",hpclab63.idi.ntnu.no,71.2106405,"[71.173037, 71.383502, 71.426624, 70.813899, 71.394305, 70.988717, 71.254256, 70.990177, 70.91136, 71.051467]",1702762748664,True,1.7371721999999863
64,32,32,2,14,0,0,0,0,"(1, 3, 0, 2, 4)",hpclab63.idi.ntnu.no,79.277045,"[78.980542, 79.002814, 79.016921, 79.375109, 79.512838, 79.097481, 79.021983, 79.407387, 79.27044, 78.979954]",1702762753271,True,1.766575799999964
64,4,32,32,6,1,1,0,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,4.819404,"[5.183326, 4.840189, 4.812679, 4.815609, 4.808459, 4.815779, 4.814759, 4.808449, 4.818179, 4.819949]",1702762754125,True,0.16213769999999386
32,4,2,1,4,0,0,1,0,"(2, 1, 3, 0, 4)",hpclab63.idi.ntnu.no,4.990052,"[5.044427, 4.998657, 4.991837, 4.967448, 4.966978, 4.995177, 4.968227, 5.018357, 4.995607, 5.033747]",1702762755012,True,0.1272273000000041
4,32,16,8,4,1,1,0,0,"(0, 3, 2, 1, 4)",hpclab63.idi.ntnu.no,44.967214,"[44.994173, 44.879024, 44.881206, 45.025582, 45.159001, 44.761797, 44.562437, 45.115572, 44.963835, 44.966183]",1702762757925,True,1.3134773000000224
64,16,32,256,2,0,0,1,0,"(3, 0, 1, 2, 4)",hpclab63.idi.ntnu.no,78.61625649999999,"[78.502037, 78.668177, 78.806555, 78.592726, 78.626977, 78.618666, 78.359301, 78.441808, 78.841146, 78.489699]",1702762762490,True,1.7599722000000384
32,2,16,8,14,2,1,1,0,"(0, 2, 3, 1, 4)",hpclab63.idi.ntnu.no,4.000048,"[4.173935, 3.961208, 4.906179, 4.098947, 3.941578, 4.67723, 4.016687, 4.002817, 3.944588, 3.990377]",1702762763317,True,0.14508379999997487
256,8,4,2,2,1,1,0,0,"(0, 2, 1, 3, 4)",hpclab63.idi.ntnu.no,7.751803000000001,"[9.568078, 8.941175, 8.261483, 7.961116, 7.867547, 7.636059, 7.136204, 7.075245, 7.077485, 7.133204]",1702762764329,True,0.1957433999999921
2,2,8,16,4,0,0,1,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,3.694786,"[4.263805, 3.76231, 3.72754, 3.748691, 3.74805, 3.73184, 3.745961, 3.7471, 3.7503, 3.731731]",1702762765123,True,0.11383990000003905
128,32,16,4,14,2,1,1,0,"(0, 2, 3, 1, 4)",hpclab63.idi.ntnu.no,4.211346,"[4.277145, 3.934368, 4.145547, 5.242124, 5.202295, 5.210265, 3.921748, 3.901668, 5.093026, 4.081596]",1702762765977,True,0.15378540000001523
1024,2,8,64,10,1,0,1,0,"(1, 2, 0, 3, 4)",hpclab19.idi.ntnu.no,18.425447,"[19.497399, 17.929726, 17.879106, 17.984416, 18.450677, 18.231956, 18.333337, 18.094037, 18.662587, 18.256186]",1702762767528,True,0.5769798000001174
4,32,8,2,4,1,1,1,0,"(3, 1, 0, 2, 4)",hpclab19.idi.ntnu.no,158.2088045,"[157.811898, 157.790569, 157.73435, 157.477699, 158.06975, 158.07298, 157.801638, 157.005518, 158.17301, 157.976909]",1702762776065,True,3.6202808999998526
128,8,8,1,8,1,0,1,0,"(3, 2, 1, 0, 4)",hpclab19.idi.ntnu.no,20.0074035,"[20.116099, 20.01455, 20.010018, 19.989669, 20.065539, 20.004789, 20.02261, 19.944799, 20.001509, 19.949699]",1702762777704,True,0.5126824999999371
512,16,16,8,14,1,0,0,0,"(3, 2, 0, 1, 4)",hpclab19.idi.ntnu.no,42.950832,"[44.095714, 43.080293, 42.845722, 42.768482, 42.735772, 43.026653, 42.945112, 42.974703, 42.984612, 42.943783]",1702762780494,True,1.046588999999949
256,4,32,8,14,1,0,1,0,"(0, 1, 3, 2, 4)",hpclab19.idi.ntnu.no,3.3710055,"[3.473705, 3.368944, 3.359536, 3.326665, 3.423235, 3.415905, 3.340755, 3.325904, 3.342135, 3.364006]",1702762781303,True,0.15016319999995176
16,16,16,256,2,1,0,1,0,"(0, 2, 1, 3, 4)",hpclab19.idi.ntnu.no,10.093185,"[10.185805, 10.165986, 10.085393, 10.072546, 10.102705, 10.139554, 10.095815, 10.090555, 10.089944, 10.081075]",1702762782410,True,0.24428210000005493
64,16,8,128,14,1,1,0,0,"(0, 2, 1, 3, 4)",hpclab19.idi.ntnu.no,1.4988825,"[2.196054, 1.624112, 1.585363, 1.503373, 1.370982, 1.526561, 1.464371, 1.369002, 1.364483, 1.494392]",1702762783099,True,0.06574060000020836
16,2,8,8,10,2,1,1,0,"(3, 0, 2, 1, 4)",hpclab19.idi.ntnu.no,20.035214,"[20.23754, 20.096699, 20.079979, 19.93008, 20.151289, 20.223919, 20.067699, 20.12077, 20.125419, 19.932918]",1702762784739,True,0.4730223999998998
32,8,4,1,16,2,0,0,0,"(2, 1, 3, 0, 4)",hpclab19.idi.ntnu.no,9.7524945,"[9.804085, 9.759064, 9.689185, 9.594234, 9.822674, 9.515284, 9.712944, 9.717994, 9.789514, 9.776394]",1702762785873,True,0.23128230000002076
2,32,4,16,10,2,0,1,0,"(1, 3, 0, 2, 4)",hpclab19.idi.ntnu.no,157.83761950000002,"[157.635138, 158.597551, 157.707039, 157.249208, 156.709058, 159.806003, 158.149739, 159.028052, 157.280498, 157.514709]",1702762794401,True,3.6586060000001455
