chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,repeats,wait_between_repeats,wait_after_run,iterations,compute_time
1024,64,1,4,6,2,0,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,1.945173
512,16,8,16,2,1,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,15.9421785
64,2,8,128,11,1,1,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.7429649999999999
128,16,1,256,16,0,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.41791
64,64,16,16,11,1,1,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.8115860000000001
8,64,1,4,18,0,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,35.783553999999995
4,4,32,256,19,2,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,5.222087999999999
1024,1,32,16,19,0,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,4.030844500000001
2,8,32,256,11,2,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,16.2578605
32,4,4,2,17,2,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,9.845412
2,1,4,32,8,2,0,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,2.59113
8,8,4,2,7,2,0,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,7.9308700000000005
1024,16,64,2,18,1,1,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,4.5115955
32,32,16,2,14,1,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,65.515406
1,16,8,8,20,1,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,253.7069795
64,32,64,128,15,1,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,137.80255499999998
128,64,4,256,9,0,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,2.2204395
2,8,2,2,15,0,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,16.3048395
512,8,2,8,18,0,1,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,4.046173
32,32,4,256,10,2,0,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,14.785396500000001
16,16,32,256,3,0,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,80.77424049999999
128,1,8,256,6,0,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,3.425465
1024,4,4,64,14,0,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,8.861092
8,16,8,128,3,2,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,12.208972500000002
8,8,32,64,7,2,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,6.224784
512,1,1,128,15,2,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,2.174428
32,4,4,1,13,0,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,14.4714665
128,1,4,4,5,2,0,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,7.9845690000000005
8,32,4,128,8,2,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,31.4584025
2,2,32,128,4,0,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,6.607253
2,2,8,4,13,1,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,22.593637
32,16,2,4,11,2,0,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.4070045
512,4,16,128,11,2,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,32.0758835
1,32,16,64,2,2,0,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,1016.572748
512,1,4,4,2,1,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,9.583248999999999
1024,8,4,64,2,0,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,8.068728499999999
8,64,64,1,16,2,0,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,42.409061
32,1,1,1,19,1,1,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,2.5723659999999997
128,4,32,8,2,0,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,19.364109
1024,16,2,256,12,0,0,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,3.996889
64,1,16,2,17,2,0,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,34.716899999999995
512,64,32,2,4,2,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,91.806768
128,4,32,1,12,2,1,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,7.519573
512,8,64,4,5,2,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,8.5426035
4,2,32,64,8,2,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,6.5773985
2,2,64,4,6,0,0,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,7.214209
16,1,64,32,9,2,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,8.541271
512,2,8,16,6,2,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,28.6088715
512,32,32,2,13,2,0,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,63.537639999999996
64,32,4,32,17,1,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,1.6173605000000002
32,32,32,1,5,0,0,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,63.495977499999995
4,2,16,128,9,1,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1.4448055
4,4,16,1,10,2,0,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,31.6594805
128,32,8,8,13,0,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,17.67443
256,16,2,4,5,2,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,3.9793149999999997
1,1,32,256,18,1,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,73.68650099999999
8,4,32,1,4,2,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,10.9781895
16,2,8,256,11,1,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,21.018813
8,8,64,128,12,1,1,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,139.16280749999999
8,8,8,8,4,2,1,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,22.8836015
1024,8,4,128,12,2,1,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,4.9207095
4,64,2,1,17,0,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,11.5998985
64,1,2,8,19,1,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,0.491526
1,8,2,1,7,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,20.606192999999998
512,16,4,128,11,0,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,3.723957
256,2,16,16,7,0,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,42.782261500000004
4,64,4,2,12,2,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,45.245495500000004
128,8,64,1,7,2,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,156.46532150000002
8,4,8,1,15,0,1,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,2.8230025000000003
512,16,4,16,9,0,1,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,4.559009
256,16,8,32,13,0,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,19.767742
8,64,16,32,17,0,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,7.0744435
256,1,4,64,4,0,0,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,7.9463325000000005
256,64,8,2,10,1,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,4.0863309999999995
512,1,16,64,3,1,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,4.6611705
2,16,4,16,6,2,1,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,26.827621999999998
8,8,1,4,2,1,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,1.9677305
4,4,32,16,13,1,0,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,87.01105849999999
8,4,4,32,18,1,1,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,1.689339
256,64,1,16,14,2,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,7.066666
2,32,4,128,8,2,1,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,125.92047400000001
1024,16,4,1,18,1,1,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,1.7462425000000001
512,1,1,32,7,0,0,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,2.177389
64,1,64,4,3,2,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,26.069955
1024,8,64,256,13,2,0,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,48.661409000000006
64,32,1,256,7,2,0,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,2.2670874999999997
256,4,2,16,20,2,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,5.4452549999999995
1024,2,8,32,7,1,0,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,6.563196
1,1,2,128,3,0,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,3.961102
32,4,8,8,9,0,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1.728753
512,32,64,128,19,0,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,129.924456
256,64,64,1,11,1,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,9.4203255
16,64,1,128,6,0,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,7.104375
16,64,64,32,8,1,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,541.6587285
256,16,8,32,17,1,1,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,4.013432
1,1,1,4,7,0,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,1.598803
32,2,16,8,6,0,0,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,65.5688825
1024,64,2,1,2,0,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,4.954469
8,16,64,32,16,0,0,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,5.0809105
32,16,32,16,8,2,0,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,69.8950485
16,16,2,128,6,1,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,5.1359555
2,1,32,128,17,1,0,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,2.3856469999999996
512,8,16,2,19,1,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,65.255954
512,64,64,4,15,0,0,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,126.55647350000001
512,1,4,8,16,2,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,8.9530065
16,16,64,256,13,2,0,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,6.338995499999999
1024,32,4,32,14,1,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,9.735776
1,16,16,4,10,1,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,919.1289775
512,32,1,8,3,2,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,4.985615
128,1,64,256,12,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,13.8712455
2,4,32,256,18,1,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,174.03612199999998
1024,64,2,128,3,2,1,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,5.2250195
8,1,8,4,16,1,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,20.66433
128,8,32,128,6,0,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,130.209884
8,1,16,8,6,0,0,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,38.191548499999996
256,1,4,8,14,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,8.276364000000001
32,4,2,32,7,0,1,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,4.364401
4,64,16,2,19,0,1,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,40.2046035
32,64,16,16,4,0,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,115.574229
4,8,32,8,19,0,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,2.571338
16,32,8,16,18,2,1,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,6.0485074999999995
256,2,2,128,3,1,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,13.2690535
16,1,64,32,2,2,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,24.530440499999997
16,16,16,2,4,0,0,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,5.245685
8,2,32,2,13,0,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,72.4386465
32,16,64,2,20,1,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,14.577128
128,64,8,2,5,0,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,2.3319755
512,16,8,256,17,0,1,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,19.812071000000003
64,2,1,8,2,2,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,6.852461
4,4,2,32,16,1,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,4.0237005
8,8,16,2,2,0,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,8.015550999999999
64,32,2,2,18,0,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,0.8802570000000001
16,32,2,16,3,0,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,5.9914439999999995
512,16,64,4,5,0,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,185.22358
8,32,2,2,6,0,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,9.1279495
1,64,32,2,6,0,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,525.0402134999999
512,32,16,1,13,1,1,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,38.522859999999994
2,32,16,2,3,1,0,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,556.3128174999999
16,64,64,32,8,2,0,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,36.932984000000005
16,64,8,4,9,2,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,77.660994
32,8,2,256,18,2,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,4.970259499999999
4,8,4,64,10,1,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,32.833383999999995
32,4,8,2,19,2,0,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,2.400338
32,8,64,2,5,2,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,16.8284685
128,64,2,64,5,2,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,8.3938925
2,1,16,64,18,2,1,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,65.518463
512,1,64,2,16,1,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,151.5914495
4,1,32,16,3,1,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,18.8471125
1,2,2,64,20,0,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,1.933107
1024,16,32,64,4,2,0,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,9.9742475
64,16,2,2,15,2,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,0.9558180000000001
2,1,16,32,10,0,1,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.487393
64,2,1,256,5,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,2.774512
512,16,16,1,8,2,0,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,10.334442
8,8,4,128,20,1,0,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,11.47265
16,64,8,8,8,0,0,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,22.225485
256,1,32,1,6,2,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,7.0925095
8,64,2,4,14,2,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,31.569776500000003
64,16,8,16,16,0,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,17.39662
64,2,2,4,17,0,1,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,4.155453
1,32,1,16,18,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,17.7693385
64,8,64,16,8,2,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,128.91657
1,8,4,64,12,2,1,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,14.949767999999999
4,4,8,16,15,2,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,15.862448
4,2,32,256,5,2,1,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,7.798134
2,32,4,64,3,2,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,86.83836550000001
16,4,32,1,8,2,0,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,5.3825970000000005
8,2,2,4,19,1,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.7734025
512,4,2,128,17,2,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,5.8147625000000005
1024,4,32,8,9,1,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1.98114
32,64,16,16,6,2,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,115.55658600000001
4,8,4,128,19,2,1,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,4.891519000000001
2,1,8,256,19,1,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,22.5874545
16,8,32,256,6,2,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,87.7583575
128,64,2,2,4,0,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,3.2703205
8,64,64,4,4,0,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,1241.915454
8,8,2,32,20,1,0,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,3.1783745000000003
1024,16,8,128,4,0,1,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,15.9564385
64,64,8,16,2,1,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,4.875911
1,2,2,64,10,0,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,7.972536
64,32,1,64,9,1,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.5418615
32,4,2,2,7,1,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,4.909629499999999
8,2,64,4,8,2,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,190.854509
16,32,64,256,14,0,1,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,322.7719975
1,2,1,64,2,1,1,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,14.3782525
32,64,8,16,20,0,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,31.449665
512,4,4,4,5,1,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,8.1047905
64,16,8,1,17,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,0.9563174999999999
4,64,2,2,5,0,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,56.628233
8,2,1,128,17,0,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,2.0875045
8,16,8,2,6,0,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,45.3396775
256,64,8,256,19,1,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,5.015624000000001
16,8,4,64,3,1,0,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,8.199611999999998
8,2,8,64,9,0,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,31.462226
128,16,4,8,18,0,0,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,1.2270245000000002
1024,2,8,64,18,0,0,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,16.244518
256,32,1,64,17,0,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,1.8572115
128,2,2,256,10,1,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1.6626225
128,8,1,128,7,1,1,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,1.9265415
2,1,16,16,15,1,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,2.4615955
4,16,32,16,19,0,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,523.2075435
8,64,64,128,12,1,1,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,1286.424697
4,64,1,4,7,0,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,31.375263
512,32,64,8,4,1,0,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,17.8038925
8,8,64,64,19,0,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,155.8202695
16,64,32,16,18,1,0,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,5.5413325
32,8,64,64,18,0,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,4.1712395
8,16,8,256,10,0,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,41.200232
1024,2,4,8,14,2,1,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,7.9807369999999995
256,32,32,64,10,0,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,4.289054
128,32,8,256,17,1,0,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,7.025487
2,64,16,128,18,0,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,25.0125805
4,2,4,128,20,2,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,7.9599255
512,1,8,128,5,0,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,15.8339135
1024,8,32,1,19,1,1,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,44.1330435
512,1,32,16,5,1,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,6.2101904999999995
16,8,8,2,12,0,0,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1.9034304999999998
32,64,16,16,13,1,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,2.408024
32,64,8,64,13,1,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.742955
16,1,8,1,4,2,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,5.684221
64,1,64,1,7,0,0,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,8.347623500000001
2,2,4,16,20,0,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,14.4136795
16,4,32,32,20,1,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,2.371278
2,8,2,1,17,0,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,6.3898364999999995
8,64,1,128,12,0,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,6.859332
64,1,32,1,4,1,0,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,6.318887500000001
1024,16,32,64,14,1,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,130.36845399999999
4,64,64,1,9,2,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,2571.854405
1024,64,4,128,11,0,0,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,8.2230285
1,32,64,128,3,0,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,7539.084018
4,32,8,128,5,2,1,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,125.93967599999999
8,4,64,64,11,0,1,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,7.2125905
64,2,8,4,16,0,0,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,19.988328
64,4,4,128,18,2,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,8.8739325
2,64,16,16,19,2,0,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,1106.495513
16,1,8,256,7,0,0,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,19.573493499999998
128,64,64,128,3,0,1,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,25.9899165
1,64,1,128,3,2,0,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,257.7304775
1024,1,8,32,19,2,1,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,1.9590450000000001
2,1,16,2,7,0,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,65.4953265
4,4,32,128,19,1,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,63.206136
256,4,2,256,16,0,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,1.9364905000000001
2,8,8,4,8,2,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,80.7509495
512,2,4,32,16,1,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,14.360094
2,8,8,1,8,2,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,80.7585825
32,64,32,64,16,0,1,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,138.3759695
8,32,4,8,11,2,1,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,31.381554
1024,8,2,1,8,2,0,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,8.233662500000001
1,8,8,2,15,0,1,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,164.4625935
4,64,32,1,12,1,0,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,1286.01675
16,4,8,32,17,2,0,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,2.4174725
4,8,2,128,6,0,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,2.934631
256,16,1,4,18,1,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.4494004999999999
128,32,4,128,11,1,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1.0926960000000001
64,32,32,8,4,1,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,5.5724065
32,2,32,16,6,0,1,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,95.5758095
256,2,1,16,5,2,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,1.4949884999999998
8,16,8,128,2,1,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,40.46325349999999
1024,32,2,4,4,2,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,9.1835895
128,32,32,8,12,1,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,78.56702999999999
128,2,4,8,11,2,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,2.1105855
4,64,8,4,20,2,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,365.014747
8,16,64,128,3,2,0,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,328.66317000000004
1024,2,1,2,11,2,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1.500801
1024,1,2,64,2,1,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,4.5610725
1,8,2,128,18,2,1,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,32.4149135
4,4,1,8,4,2,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,2.130111
512,32,2,16,2,1,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,7.246656
32,64,16,4,8,1,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,3.0149585
