chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
8,1,4,64,12,1,0,0,"(3, 1, 2, 0, 4)",13.522441,10,5,0,10
64,8,64,4,8,2,1,1,"(2, 3, 1, 0, 4)",214.667523,10,5,0,10
2,2,16,8,14,2,0,0,"(3, 0, 1, 2, 4)",55.413233,10,5,0,10
2,8,4,1,8,1,1,0,"(0, 2, 3, 1, 4)",61.2700265,10,5,0,10
128,4,4,4,2,0,0,0,"(1, 3, 2, 0, 4)",12.3242835,10,5,0,10
32,32,64,256,16,1,0,1,"(3, 1, 2, 0, 4)",214.612614,10,5,0,10
256,2,1,16,16,1,1,1,"(0, 3, 2, 1, 4)",2.0835470000000003,10,5,0,10
1024,64,32,128,18,1,1,1,"(2, 1, 3, 0, 4)",98.4198525,10,5,0,10
512,8,1,2,12,0,1,1,"(2, 3, 0, 1, 4)",2.940147,10,5,0,10
1,32,4,4,20,0,0,1,"(1, 0, 2, 3, 4)",21.1594495,10,5,0,10
256,4,8,8,8,2,0,0,"(2, 0, 3, 1, 4)",5.689104,10,5,0,10
128,1,64,8,8,0,0,1,"(3, 2, 1, 0, 4)",213.680071,10,5,0,10
128,1,64,4,14,2,0,0,"(0, 3, 1, 2, 4)",6.4790085,10,5,0,10
64,64,32,4,2,1,1,0,"(2, 1, 0, 3, 4)",29.2821745,10,5,0,10
256,16,1,8,2,1,1,1,"(1, 3, 0, 2, 4)",3.2884055,10,5,0,10
1024,1,8,64,16,2,0,0,"(2, 0, 1, 3, 4)",5.77674,10,5,0,10
16,2,2,4,4,1,1,0,"(0, 3, 2, 1, 4)",4.559102,10,5,0,10
4,4,1,4,20,0,1,0,"(1, 0, 3, 2, 4)",2.5470515,10,5,0,10
16,8,4,64,4,0,0,1,"(1, 3, 0, 2, 4)",13.787745,10,5,0,10
4,4,64,64,12,0,1,0,"(3, 2, 0, 1, 4)",214.547896,10,5,0,10
4,16,64,128,18,2,0,0,"(3, 2, 1, 0, 4)",857.817393,10,5,0,10
8,16,1,2,6,2,0,0,"(1, 0, 3, 2, 4)",3.9377265,10,5,0,10
256,8,32,128,12,1,1,0,"(0, 2, 1, 3, 4)",5.0302965,10,5,0,10
128,32,64,64,6,2,1,0,"(0, 3, 1, 2, 4)",13.679758,10,5,0,10
1,2,16,32,4,1,1,0,"(0, 2, 3, 1, 4)",14.6956715,10,5,0,10
64,2,4,256,2,0,1,1,"(3, 1, 0, 2, 4)",14.26064,10,5,0,10
128,4,64,32,18,2,0,1,"(2, 3, 1, 0, 4)",208.600085,10,5,0,10
128,64,32,128,6,2,1,0,"(1, 3, 0, 2, 4)",109.472417,10,5,0,10
2,2,16,2,20,2,0,0,"(0, 3, 2, 1, 4)",4.1232555,10,5,0,10
16,64,32,16,18,2,1,0,"(0, 3, 2, 1, 4)",19.457505,10,5,0,10
2,8,8,4,2,0,1,1,"(0, 1, 3, 2, 4)",70.2346115,10,5,0,10
8,32,64,256,2,0,0,0,"(2, 3, 0, 1, 4)",789.6729245,10,5,0,10
64,4,64,4,18,0,1,0,"(1, 3, 0, 2, 4)",227.3995605,10,5,0,10
8,64,2,256,20,0,1,1,"(1, 2, 0, 3, 4)",16.8288395,10,5,0,10
64,8,32,256,14,1,0,0,"(0, 3, 2, 1, 4)",4.5531415,10,5,0,10
1024,8,32,8,6,1,1,0,"(1, 2, 3, 0, 4)",107.096899,10,5,0,10
16,1,64,64,18,2,0,0,"(3, 1, 0, 2, 4)",214.5636745,10,5,0,10
4,1,64,4,8,1,1,0,"(2, 1, 3, 0, 4)",274.0932125,10,5,0,10
16,1,16,2,20,0,0,0,"(1, 3, 2, 0, 4)",68.61473050000001,10,5,0,10
32,2,32,4,4,0,0,0,"(0, 2, 1, 3, 4)",6.634874,10,5,0,10
1024,64,32,128,6,2,0,1,"(1, 2, 3, 0, 4)",98.705938,10,5,0,10
1,32,8,16,2,2,0,1,"(0, 3, 2, 1, 4)",299.1397965,10,5,0,10
1024,1,8,1,10,2,0,1,"(3, 2, 1, 0, 4)",26.882896,10,5,0,10
64,32,64,1,2,0,1,0,"(2, 1, 0, 3, 4)",39.2222305,10,5,0,10
128,8,32,16,18,0,0,0,"(0, 2, 3, 1, 4)",3.613372,10,5,0,10
4,32,1,32,18,2,0,0,"(3, 2, 1, 0, 4)",21.9734955,10,5,0,10
512,4,2,4,16,2,1,1,"(0, 1, 3, 2, 4)",1.419469,10,5,0,10
32,2,8,32,8,2,0,0,"(2, 0, 3, 1, 4)",5.90878,10,5,0,10
128,32,2,16,16,0,1,1,"(1, 2, 0, 3, 4)",6.68088,10,5,0,10
16,64,8,16,20,1,1,1,"(1, 3, 0, 2, 4)",111.786665,10,5,0,10
16,64,64,1,14,1,1,0,"(0, 1, 2, 3, 4)",16.672517499999998,10,5,0,10
4,64,16,16,6,1,0,1,"(0, 3, 2, 1, 4)",116.8079065,10,5,0,10
4,8,4,2,20,0,0,0,"(1, 2, 3, 0, 4)",24.6566595,10,5,0,10
8,8,2,32,14,1,1,1,"(3, 1, 2, 0, 4)",8.6848275,10,5,0,10
256,1,1,256,16,0,0,1,"(0, 3, 2, 1, 4)",2.5987325,10,5,0,10
32,4,16,256,14,2,1,0,"(0, 1, 3, 2, 4)",5.3613610000000005,10,5,0,10
256,1,1,128,20,0,1,1,"(0, 2, 1, 3, 4)",2.6427110000000003,10,5,0,10
128,64,1,2,8,2,0,0,"(3, 0, 2, 1, 4)",3.120308,10,5,0,10
16,2,8,256,20,0,0,1,"(1, 0, 2, 3, 4)",1.4227154999999998,10,5,0,10
4,64,4,8,8,2,0,0,"(1, 2, 0, 3, 4)",80.986771,10,5,0,10
32,1,64,32,4,0,1,1,"(3, 0, 2, 1, 4)",222.1777345,10,5,0,10
512,64,8,16,10,0,1,1,"(3, 2, 1, 0, 4)",26.8762145,10,5,0,10
1,4,8,64,18,1,0,0,"(3, 1, 2, 0, 4)",98.578159,10,5,0,10
256,64,32,4,10,0,0,0,"(2, 3, 1, 0, 4)",106.738812,10,5,0,10
32,64,1,8,10,1,0,0,"(1, 3, 0, 2, 4)",6.179248,10,5,0,10
128,16,2,64,8,1,0,1,"(1, 0, 3, 2, 4)",2.9969485,10,5,0,10
512,1,64,4,10,2,1,0,"(3, 1, 0, 2, 4)",213.9269005,10,5,0,10
64,1,32,256,6,2,1,0,"(3, 1, 0, 2, 4)",106.704985,10,5,0,10
1,2,32,4,2,2,0,1,"(0, 2, 3, 1, 4)",54.4278215,10,5,0,10
8,1,1,16,8,1,0,0,"(0, 3, 1, 2, 4)",2.537051,10,5,0,10
4,32,16,32,12,0,1,0,"(3, 2, 1, 0, 4)",429.018663,10,5,0,10
1,1,32,16,20,1,0,0,"(3, 0, 2, 1, 4)",83.5044005,10,5,0,10
128,16,64,128,16,2,1,0,"(2, 1, 0, 3, 4)",8.741857,10,5,0,10
4,8,8,4,4,0,0,1,"(2, 1, 0, 3, 4)",14.1990115,10,5,0,10
512,64,2,1,14,2,0,0,"(1, 0, 2, 3, 4)",2.0587515,10,5,0,10
4,2,8,64,2,0,0,0,"(1, 0, 2, 3, 4)",9.4804635,10,5,0,10
512,64,16,32,8,1,0,0,"(1, 0, 3, 2, 4)",3.4981875,10,5,0,10
32,32,1,64,20,1,1,1,"(1, 0, 2, 3, 4)",1.9885575,10,5,0,10
4,8,16,32,8,1,1,1,"(1, 0, 3, 2, 4)",5.8633775,10,5,0,10
32,4,32,32,4,2,1,0,"(0, 2, 3, 1, 4)",16.1914765,10,5,0,10
64,1,8,8,18,2,0,1,"(0, 3, 2, 1, 4)",3.608206,10,5,0,10
4,32,64,2,8,1,0,0,"(2, 3, 1, 0, 4)",1715.806452,10,5,0,10
1,4,1,2,20,0,1,1,"(0, 1, 2, 3, 4)",7.268022999999999,10,5,0,10
1,64,4,128,12,0,1,0,"(1, 0, 3, 2, 4)",58.697402,10,5,0,10
2,64,1,32,6,0,0,1,"(3, 1, 0, 2, 4)",92.7942555,10,5,0,10
512,4,32,256,14,1,1,0,"(0, 1, 2, 3, 4)",10.1593105,10,5,0,10
512,4,8,256,16,0,0,1,"(2, 0, 3, 1, 4)",8.3722785,10,5,0,10
512,32,8,256,2,2,1,0,"(2, 3, 1, 0, 4)",27.2144105,10,5,0,10
1024,16,4,256,20,0,1,0,"(1, 2, 0, 3, 4)",49.062539,10,5,0,10
1024,64,8,4,6,2,0,1,"(1, 2, 0, 3, 4)",23.5234065,10,5,0,10
1,1,4,4,8,0,1,1,"(1, 2, 3, 0, 4)",10.5517525,10,5,0,10
32,16,2,256,20,2,0,1,"(3, 1, 2, 0, 4)",6.8762005,10,5,0,10
32,8,64,2,18,2,1,0,"(0, 3, 2, 1, 4)",7.8195005,10,5,0,10
2,64,2,128,6,0,0,1,"(3, 1, 2, 0, 4)",272.132266,10,5,0,10
64,4,16,16,10,2,0,1,"(0, 2, 3, 1, 4)",6.123621,10,5,0,10
16,32,64,256,6,0,0,0,"(2, 3, 1, 0, 4)",428.966672,10,5,0,10
2,16,64,2,2,2,0,1,"(3, 2, 1, 0, 4)",1746.488468,10,5,0,10
2,4,8,4,18,0,1,0,"(2, 1, 0, 3, 4)",4.0277705,10,5,0,10
128,4,2,64,18,2,0,1,"(3, 2, 1, 0, 4)",6.815614,10,5,0,10
2,32,32,1,20,2,0,1,"(0, 1, 2, 3, 4)",67.56421,10,5,0,10
512,64,1,16,12,0,1,1,"(1, 2, 3, 0, 4)",2.9318715,10,5,0,10
1,64,8,64,20,1,1,0,"(2, 1, 3, 0, 4)",1704.452838,10,5,0,10
32,4,8,16,16,1,0,1,"(1, 3, 2, 0, 4)",24.6367025,10,5,0,10
32,16,16,16,10,1,1,1,"(1, 0, 3, 2, 4)",2.876283,10,5,0,10
16,1,1,256,8,2,0,1,"(2, 1, 0, 3, 4)",7.5843205,10,5,0,10
512,64,32,1,8,2,0,0,"(2, 0, 1, 3, 4)",8.760348,10,5,0,10
1024,2,16,4,8,2,0,0,"(0, 2, 3, 1, 4)",6.1786415,10,5,0,10
256,8,64,256,4,2,1,0,"(0, 3, 1, 2, 4)",20.4565815,10,5,0,10
64,32,1,32,16,0,1,1,"(2, 3, 1, 0, 4)",2.9732065,10,5,0,10
1024,32,16,2,12,1,1,0,"(3, 2, 1, 0, 4)",53.5992795,10,5,0,10
1024,8,4,1,6,2,1,0,"(3, 1, 2, 0, 4)",13.5153535,10,5,0,10
512,32,32,8,4,2,1,1,"(2, 1, 0, 3, 4)",21.6362915,10,5,0,10
4,1,8,256,14,2,0,1,"(0, 2, 1, 3, 4)",3.189879,10,5,0,10
1,4,4,128,20,1,1,1,"(2, 3, 1, 0, 4)",53.7736215,10,5,0,10
64,64,1,8,14,1,0,0,"(2, 0, 3, 1, 4)",6.930504,10,5,0,10
1024,32,4,256,16,1,0,0,"(2, 0, 1, 3, 4)",25.506805,10,5,0,10
512,8,1,16,8,0,1,1,"(2, 1, 0, 3, 4)",21.603024,10,5,0,10
128,2,2,1,10,0,0,1,"(0, 3, 1, 2, 4)",1.873469,10,5,0,10
2,64,64,64,10,0,0,1,"(2, 3, 1, 0, 4)",6266.661079,10,5,0,10
256,8,4,4,2,1,0,0,"(0, 2, 3, 1, 4)",5.917061500000001,10,5,0,10
128,2,2,8,16,1,0,1,"(1, 2, 3, 0, 4)",6.860875,10,5,0,10
8,4,8,2,18,2,1,0,"(3, 1, 2, 0, 4)",24.631535,10,5,0,10
64,1,1,16,16,2,1,1,"(1, 3, 2, 0, 4)",2.978407,10,5,0,10
1,64,2,32,10,2,1,0,"(2, 0, 3, 1, 4)",111.77793,10,5,0,10
4,4,32,1,18,1,0,1,"(0, 2, 3, 1, 4)",12.0611045,10,5,0,10
8,64,64,128,16,1,1,1,"(1, 2, 3, 0, 4)",2174.945007,10,5,0,10
512,2,8,256,6,0,1,0,"(1, 3, 0, 2, 4)",28.4419335,10,5,0,10
2,2,8,4,12,0,0,0,"(1, 2, 0, 3, 4)",3.388844,10,5,0,10
128,2,16,64,20,0,1,1,"(0, 1, 2, 3, 4)",2.2563665000000004,10,5,0,10
4,32,64,16,10,0,0,1,"(2, 3, 0, 1, 4)",1577.297106,10,5,0,10
128,16,64,256,14,0,0,0,"(1, 3, 2, 0, 4)",272.23546550000003,10,5,0,10
128,1,16,1,16,2,0,1,"(0, 1, 3, 2, 4)",5.22041,10,5,0,10
1,8,8,1,20,1,0,0,"(1, 3, 0, 2, 4)",217.665712,10,5,0,10
1,1,2,8,4,1,1,0,"(3, 1, 2, 0, 4)",5.3555265,10,5,0,10
1,2,8,256,6,1,0,1,"(2, 3, 0, 1, 4)",53.7858785,10,5,0,10
256,1,2,256,2,1,1,0,"(3, 0, 2, 1, 4)",7.05653,10,5,0,10
64,8,1,1,2,1,1,0,"(3, 0, 2, 1, 4)",3.0606145,10,5,0,10
64,64,64,32,10,0,0,0,"(1, 0, 2, 3, 4)",4.563382000000001,10,5,0,10
1,16,64,256,10,2,1,0,"(2, 1, 3, 0, 4)",3431.013314,10,5,0,10
256,64,8,32,16,0,0,0,"(3, 2, 0, 1, 4)",26.3525845,10,5,0,10
128,16,4,32,20,0,1,0,"(2, 1, 3, 0, 4)",12.4002145,10,5,0,10
1024,4,32,32,2,1,0,0,"(3, 2, 1, 0, 4)",107.289492,10,5,0,10
32,64,1,128,14,1,1,1,"(3, 1, 2, 0, 4)",5.583944,10,5,0,10
4,1,32,2,4,2,0,0,"(2, 3, 0, 1, 4)",98.521808,10,5,0,10
4,64,16,32,14,0,0,0,"(2, 3, 0, 1, 4)",785.0605795,10,5,0,10
128,8,1,8,16,1,1,0,"(3, 1, 0, 2, 4)",2.947276,10,5,0,10
128,2,32,8,8,1,1,1,"(0, 3, 2, 1, 4)",3.9651205,10,5,0,10
4,1,4,8,12,0,0,1,"(1, 3, 2, 0, 4)",12.382216,10,5,0,10
4,2,64,128,2,1,1,0,"(1, 3, 2, 0, 4)",214.6104305,10,5,0,10
2,2,16,16,4,0,1,0,"(0, 2, 3, 1, 4)",7.051776,10,5,0,10
1,4,4,32,14,0,0,0,"(2, 3, 0, 1, 4)",53.7091535,10,5,0,10
512,2,64,64,2,1,1,0,"(1, 2, 3, 0, 4)",197.2496655,10,5,0,10
1,2,16,8,20,0,0,0,"(1, 0, 2, 3, 4)",2.2855905,10,5,0,10
256,16,8,2,10,1,1,0,"(0, 2, 1, 3, 4)",1.9555675,10,5,0,10
128,16,16,128,18,2,1,0,"(0, 3, 2, 1, 4)",4.3041185,10,5,0,10
256,2,2,8,6,1,1,1,"(2, 3, 1, 0, 4)",6.2766275,10,5,0,10
4,32,8,4,20,1,1,0,"(0, 3, 2, 1, 4)",32.314218,10,5,0,10
32,8,64,4,14,1,1,0,"(3, 1, 0, 2, 4)",217.191093,10,5,0,10
64,8,64,8,12,0,0,0,"(1, 2, 3, 0, 4)",213.9260195,10,5,0,10
2,64,4,8,2,2,1,1,"(0, 1, 2, 3, 4)",241.2829825,10,5,0,10
1,4,16,256,6,1,1,0,"(0, 2, 3, 1, 4)",15.6978095,10,5,0,10
4,16,64,32,18,1,0,1,"(2, 1, 3, 0, 4)",1096.233551,10,5,0,10
1024,32,1,64,10,1,0,0,"(3, 1, 0, 2, 4)",3.22345,10,5,0,10
8,1,16,256,16,0,0,1,"(3, 1, 0, 2, 4)",53.7470625,10,5,0,10
32,64,32,128,20,0,0,0,"(0, 2, 1, 3, 4)",4.1702695,10,5,0,10
1,1,8,128,8,1,0,0,"(0, 3, 2, 1, 4)",2.0818260000000004,10,5,0,10
256,4,64,16,8,2,1,0,"(1, 2, 0, 3, 4)",11.4775025,10,5,0,10
1024,1,2,1,6,1,1,1,"(1, 0, 3, 2, 4)",67.2321025,10,5,0,10
32,32,16,8,4,1,1,1,"(0, 1, 3, 2, 4)",5.4429695,10,5,0,10
32,2,64,1,4,2,0,1,"(3, 2, 0, 1, 4)",216.355695,10,5,0,10
2,64,16,128,18,2,1,0,"(2, 0, 3, 1, 4)",146.994372,10,5,0,10
8,1,2,256,4,1,1,0,"(3, 0, 2, 1, 4)",6.914891000000001,10,5,0,10
32,32,4,1,12,0,0,0,"(1, 0, 3, 2, 4)",1.9002415,10,5,0,10
16,8,1,256,8,0,1,0,"(3, 1, 0, 2, 4)",2.9054555,10,5,0,10
4,2,8,1,2,1,0,1,"(0, 1, 2, 3, 4)",12.94079,10,5,0,10
4,2,32,1,20,2,1,1,"(3, 0, 2, 1, 4)",106.934587,10,5,0,10
64,2,1,32,6,0,0,0,"(2, 3, 0, 1, 4)",3.1594645000000003,10,5,0,10
256,8,4,1,2,2,0,0,"(3, 0, 2, 1, 4)",14.3487735,10,5,0,10
128,32,4,1,6,0,0,0,"(3, 0, 2, 1, 4)",13.6518785,10,5,0,10
8,16,1,32,14,1,1,1,"(3, 1, 0, 2, 4)",5.8695465,10,5,0,10
1,16,8,16,12,0,0,0,"(0, 1, 2, 3, 4)",17.376020500000003,10,5,0,10
16,32,64,8,6,2,0,1,"(3, 0, 2, 1, 4)",445.7306095,10,5,0,10
1,2,1,1,2,1,0,0,"(0, 1, 3, 2, 4)",70.245317,10,5,0,10
32,64,2,16,14,0,1,1,"(3, 2, 1, 0, 4)",13.4510815,10,5,0,10
512,2,1,128,10,2,1,1,"(0, 1, 2, 3, 4)",2.5399895,10,5,0,10
16,1,64,128,18,0,1,0,"(1, 0, 2, 3, 4)",3.5132985,10,5,0,10
16,1,8,16,4,0,0,0,"(1, 2, 3, 0, 4)",26.9258425,10,5,0,10
1024,2,64,4,4,1,0,1,"(0, 3, 1, 2, 4)",14.227385,10,5,0,10
16,2,4,64,14,2,1,0,"(3, 1, 2, 0, 4)",13.5198395,10,5,0,10
128,2,4,64,20,2,0,1,"(0, 2, 3, 1, 4)",1.482499,10,5,0,10
8,2,4,32,20,2,0,1,"(2, 3, 0, 1, 4)",12.853307,10,5,0,10
128,1,16,1,14,0,1,0,"(0, 1, 3, 2, 4)",1.8476055,10,5,0,10
64,32,16,128,20,0,0,0,"(1, 2, 0, 3, 4)",4.4889915,10,5,0,10
256,64,32,128,14,0,1,0,"(0, 1, 3, 2, 4)",5.286543999999999,10,5,0,10
256,1,32,32,16,0,1,1,"(3, 1, 2, 0, 4)",106.9160275,10,5,0,10
2,4,32,4,16,0,0,0,"(0, 1, 3, 2, 4)",7.6220455,10,5,0,10
2,4,8,16,10,1,0,1,"(1, 3, 2, 0, 4)",53.745765000000006,10,5,0,10
64,16,4,4,16,1,0,1,"(2, 3, 1, 0, 4)",12.3792885,10,5,0,10
512,8,8,128,12,2,0,1,"(3, 1, 0, 2, 4)",27.194643,10,5,0,10
512,32,32,1,20,2,1,1,"(1, 3, 0, 2, 4)",111.088725,10,5,0,10
64,1,32,2,8,1,1,0,"(2, 3, 1, 0, 4)",107.3867585,10,5,0,10
512,32,4,256,4,2,0,0,"(1, 0, 2, 3, 4)",9.088827,10,5,0,10
256,1,1,2,20,1,1,1,"(2, 3, 0, 1, 4)",2.92725,10,5,0,10
512,2,32,4,20,1,1,1,"(1, 2, 3, 0, 4)",98.7539075,10,5,0,10
1024,2,8,4,12,0,1,0,"(3, 1, 0, 2, 4)",27.627064500000003,10,5,0,10
128,64,8,64,18,1,0,1,"(3, 2, 0, 1, 4)",26.566042,10,5,0,10
512,2,4,256,8,1,1,1,"(1, 0, 3, 2, 4)",21.4339205,10,5,0,10
4,2,16,4,12,1,1,0,"(0, 2, 3, 1, 4)",3.864352,10,5,0,10
8,32,32,2,10,2,0,1,"(1, 2, 0, 3, 4)",24.099847500000003,10,5,0,10
4,8,4,8,20,0,1,1,"(3, 2, 1, 0, 4)",26.946265500000003,10,5,0,10
16,1,2,256,4,1,0,0,"(0, 1, 3, 2, 4)",3.483963,10,5,0,10
1,32,4,16,10,1,1,0,"(1, 3, 2, 0, 4)",429.0265805,10,5,0,10
32,2,8,2,10,1,0,0,"(3, 2, 0, 1, 4)",27.131693,10,5,0,10
16,1,16,8,14,0,1,0,"(1, 2, 0, 3, 4)",2.365815,10,5,0,10
1024,64,32,16,18,0,1,1,"(1, 2, 0, 3, 4)",37.032001,10,5,0,10
8,8,32,4,20,1,1,1,"(3, 0, 2, 1, 4)",109.50943,10,5,0,10
1024,16,16,8,4,0,1,1,"(1, 2, 3, 0, 4)",53.755174,10,5,0,10
1,64,2,256,16,0,1,1,"(3, 0, 2, 1, 4)",449.318396,10,5,0,10
128,32,64,16,16,0,0,1,"(0, 3, 2, 1, 4)",5.7256800000000005,10,5,0,10
1,8,1,128,20,1,0,0,"(3, 2, 1, 0, 4)",22.4274495,10,5,0,10
8,1,1,32,6,2,0,0,"(0, 3, 1, 2, 4)",2.47242,10,5,0,10
4,8,8,128,4,0,0,1,"(2, 0, 1, 3, 4)",10.6506795,10,5,0,10
32,4,2,16,20,0,1,0,"(1, 2, 0, 3, 4)",2.901261,10,5,0,10
32,2,2,64,8,0,0,0,"(0, 3, 1, 2, 4)",1.9653025,10,5,0,10
4,64,64,1,12,0,1,0,"(3, 1, 2, 0, 4)",3409.118259,10,5,0,10
128,64,32,64,10,1,0,0,"(0, 3, 1, 2, 4)",3.1739105,10,5,0,10
32,4,32,16,2,2,1,1,"(0, 3, 2, 1, 4)",21.019534,10,5,0,10
1,16,1,2,10,0,0,1,"(2, 0, 1, 3, 4)",110.5212655,10,5,0,10
8,4,1,32,14,0,0,1,"(0, 2, 1, 3, 4)",2.701012,10,5,0,10
16,16,8,32,6,1,0,1,"(2, 3, 0, 1, 4)",24.6486435,10,5,0,10
32,8,1,32,4,2,1,1,"(0, 3, 2, 1, 4)",4.4882935,10,5,0,10
64,32,1,64,18,2,1,0,"(0, 2, 3, 1, 4)",1.2515925,10,5,0,10
1,16,32,256,2,0,0,1,"(3, 2, 1, 0, 4)",1580.253687,10,5,0,10
128,1,4,32,2,2,0,0,"(1, 0, 3, 2, 4)",19.1711005,10,5,0,10
512,1,1,16,2,0,1,0,"(2, 1, 3, 0, 4)",3.210195,10,5,0,10
16,2,1,2,10,2,1,1,"(0, 2, 1, 3, 4)",1.99658,10,5,0,10
4,16,4,32,8,0,1,0,"(0, 3, 2, 1, 4)",6.8292415,10,5,0,10
512,1,1,2,8,0,1,1,"(0, 1, 2, 3, 4)",2.4184845,10,5,0,10
2,4,2,2,10,2,1,0,"(2, 1, 3, 0, 4)",13.6404065,10,5,0,10
64,16,4,1,6,2,0,1,"(2, 1, 0, 3, 4)",10.7038375,10,5,0,10
2,4,2,128,20,0,0,0,"(1, 3, 0, 2, 4)",14.27426,10,5,0,10
256,32,32,64,2,0,0,1,"(0, 2, 3, 1, 4)",29.996043,10,5,0,10
64,16,1,2,8,0,0,0,"(1, 0, 2, 3, 4)",4.2353575,10,5,0,10
32,2,8,256,18,2,1,0,"(3, 2, 1, 0, 4)",26.9593385,10,5,0,10
8,32,8,4,16,0,1,0,"(1, 0, 2, 3, 4)",4.029321,10,5,0,10
128,1,16,8,2,0,1,0,"(2, 1, 0, 3, 4)",12.530354,10,5,0,10
16,8,16,8,20,1,1,0,"(1, 0, 3, 2, 4)",1.739923,10,5,0,10
512,16,64,128,2,1,0,1,"(1, 2, 3, 0, 4)",197.2362225,10,5,0,10
8,1,4,128,12,1,1,1,"(3, 0, 2, 1, 4)",13.8520935,10,5,0,10
32,8,1,32,6,1,0,0,"(2, 1, 3, 0, 4)",2.8846875,10,5,0,10
8,8,2,128,16,1,0,0,"(3, 0, 1, 2, 4)",7.0427315,10,5,0,10
128,64,4,32,6,2,1,0,"(1, 0, 3, 2, 4)",5.571248,10,5,0,10
128,64,32,128,8,0,0,1,"(1, 3, 0, 2, 4)",109.2864335,10,5,0,10
1024,2,8,256,20,2,0,1,"(3, 1, 0, 2, 4)",27.690172,10,5,0,10
256,64,2,32,16,0,1,0,"(3, 0, 1, 2, 4)",7.271349499999999,10,5,0,10
16,2,4,2,4,0,0,1,"(1, 3, 0, 2, 4)",13.1335875,10,5,0,10
1,32,1,64,10,0,1,0,"(2, 0, 1, 3, 4)",76.1733975,10,5,0,10
1,1,2,32,16,0,1,1,"(1, 2, 3, 0, 4)",5.328396,10,5,0,10
64,1,8,64,14,2,1,1,"(3, 1, 2, 0, 4)",26.781155,10,5,0,10
2,1,16,32,4,0,0,0,"(0, 2, 3, 1, 4)",7.2264435,10,5,0,10
1024,64,64,64,16,2,0,0,"(1, 2, 3, 0, 4)",197.2117135,10,5,0,10
2,64,1,256,18,2,1,1,"(1, 3, 0, 2, 4)",95.3781135,10,5,0,10
32,16,32,32,8,0,1,0,"(3, 2, 0, 1, 4)",113.5255745,10,5,0,10
1024,32,64,8,4,0,0,1,"(3, 0, 1, 2, 4)",229.355023,10,5,0,10
4,1,16,1,12,0,0,0,"(1, 0, 2, 3, 4)",4.043407,10,5,0,10
4,1,16,32,8,0,1,0,"(2, 1, 3, 0, 4)",68.6146,10,5,0,10
64,1,8,8,12,0,0,1,"(1, 2, 3, 0, 4)",26.898079000000003,10,5,0,10
64,4,1,8,2,1,1,0,"(2, 3, 1, 0, 4)",2.99706,10,5,0,10
1,4,2,2,20,0,0,0,"(3, 0, 2, 1, 4)",28.4162335,10,5,0,10
1,32,8,8,18,1,1,1,"(0, 1, 2, 3, 4)",66.5861685,10,5,0,10
32,1,32,256,8,1,1,1,"(1, 3, 0, 2, 4)",98.544348,10,5,0,10
4,32,64,256,18,2,1,0,"(2, 3, 0, 1, 4)",1578.803305,10,5,0,10
256,1,8,2,16,1,0,0,"(1, 3, 0, 2, 4)",26.8713485,10,5,0,10
1,4,64,64,16,0,1,1,"(3, 2, 1, 0, 4)",787.654051,10,5,0,10
16,16,4,2,8,1,1,1,"(1, 0, 2, 3, 4)",3.0266005,10,5,0,10
256,1,4,64,6,1,0,0,"(3, 0, 1, 2, 4)",14.0697675,10,5,0,10
2,16,2,8,14,2,0,0,"(1, 0, 2, 3, 4)",9.011089,10,5,0,10
16,2,32,2,12,0,1,0,"(1, 0, 2, 3, 4)",4.0883005,10,5,0,10
2,4,1,64,2,0,0,0,"(0, 1, 2, 3, 4)",11.318522,10,5,0,10
32,32,32,64,12,2,1,1,"(0, 3, 2, 1, 4)",6.017906,10,5,0,10
2,16,64,4,6,0,1,1,"(0, 1, 2, 3, 4)",62.96947,10,5,0,10
64,1,4,16,10,2,1,0,"(3, 2, 0, 1, 4)",14.0685055,10,5,0,10
1,2,2,1,6,0,0,1,"(3, 2, 1, 0, 4)",13.553925,10,5,0,10
1,64,8,128,8,2,0,1,"(2, 3, 1, 0, 4)",1706.7806,10,5,0,10
128,16,32,8,18,2,0,1,"(0, 2, 1, 3, 4)",4.895419,10,5,0,10
1,8,4,256,6,0,1,1,"(2, 0, 3, 1, 4)",18.1901575,10,5,0,10
1024,32,64,4,14,0,0,1,"(3, 2, 1, 0, 4)",214.3018355,10,5,0,10
8,64,32,2,4,0,1,0,"(2, 1, 3, 0, 4)",1087.646989,10,5,0,10
32,8,2,4,2,1,0,0,"(2, 3, 1, 0, 4)",6.839582,10,5,0,10
128,2,32,4,10,2,1,0,"(0, 3, 1, 2, 4)",7.778074999999999,10,5,0,10
256,2,32,32,8,2,0,0,"(3, 2, 1, 0, 4)",106.9738145,10,5,0,10
1,16,1,32,20,0,0,0,"(3, 0, 1, 2, 4)",45.557149,10,5,0,10
128,16,4,64,6,2,0,0,"(0, 3, 2, 1, 4)",5.552796,10,5,0,10
32,2,1,64,8,0,0,1,"(1, 0, 2, 3, 4)",5.592171,10,5,0,10
128,32,4,128,18,2,1,0,"(1, 0, 2, 3, 4)",2.0084715,10,5,0,10
8,64,32,64,6,0,1,0,"(3, 2, 0, 1, 4)",852.2433825,10,5,0,10
